index,ID_MODE,ID_TORQUE_GAIN,ID_DISTANCE_P_ODOM,ID_DISTANCE_T_ODOM,5,6,7,8
770,1,10,0,0,0,0,0,0
771,1,10,0,0,0,0,0,0
772,1,10,0,0,0,0,0,0
773,1,10,0,0,0,0,0,0
774,1,10,0,0,0,0,0,0
775,1,10,0,0,0,0,0,0
776,1,10,0,0,0,0,0,0
777,1,10,0,0,0,0,0,0
778,1,10,0,0,0,0,0,0
779,1,10,0,0,0,0,0,0
780,1,10,0,0,0,0,0,0
781,1,10,0,0,0,0,0,0
782,1,10,0,0,0,0,0,0
783,1,10,0,0,0,0,0,0
784,1,10,0,0,0,0,0,0
785,1,10,0,0,0,0,0,0
786,1,10,0,0,0,0,0,0
787,1,10,0,0,0,0,0,0
788,1,10,0,0,0,0,0,0
789,1,10,0,0,0,0,0,0
790,1,10,0,0,0,0,0,0
791,1,10,0,0,0,0,0,0
792,1,10,0,0,255,255,0,0
793,1,10,0,0,254,255,0,0
794,1,10,0,0,254,255,0,0
795,1,10,0,0,0,0,0,0
796,1,10,0,0,0,0,0,0
797,1,10,0,0,0,0,0,0
798,1,10,0,0,0,0,0,0
799,1,10,0,0,255,255,0,0
800,1,10,0,0,0,0,1,0
801,1,10,0,0,0,0,0,0
802,1,10,0,0,254,255,0,0
803,1,10,0,0,0,0,0,0
804,1,10,0,0,0,0,0,0
805,1,10,0,0,0,0,0,0
806,1,10,0,0,255,255,0,0
807,1,10,0,0,0,0,0,0
808,1,10,0,0,253,255,0,0
809,1,10,0,0,0,0,0,0
810,1,10,0,0,0,0,0,0
811,1,10,0,0,0,0,0,0
812,1,10,0,0,0,0,0,0
813,1,10,0,0,0,0,0,0
814,1,10,0,0,0,0,0,0
815,1,10,0,0,0,0,0,0
816,1,10,0,0,0,0,0,0
817,1,10,0,0,0,0,0,0
818,1,10,0,0,0,0,0,0
819,1,10,0,0,0,0,0,0
820,1,10,0,0,0,0,0,0
821,1,10,0,0,0,0,0,0
822,1,10,0,0,0,0,0,0
823,1,10,0,0,0,0,0,0
824,1,10,0,0,0,0,0,0
825,1,10,0,0,0,0,0,0
826,1,10,0,0,0,0,0,0
827,1,10,0,0,0,0,0,0
828,1,10,0,0,0,0,0,0
829,1,10,0,0,0,0,0,0
830,1,10,0,0,0,0,0,0
831,1,10,0,0,0,0,0,0
832,1,10,0,0,0,0,0,0
833,1,10,0,0,0,0,0,0
834,1,10,0,0,0,0,0,0
835,1,10,0,0,0,0,0,0
836,1,10,0,0,0,0,0,0
837,1,10,0,0,0,0,0,0
838,1,10,0,0,255,255,0,0
839,1,10,0,0,0,0,0,0
840,1,10,0,0,0,0,0,0
841,1,10,0,0,0,0,0,0
842,1,10,0,0,0,0,0,0
843,1,10,0,0,0,0,0,0
844,1,10,0,0,0,0,0,0
845,1,10,0,0,0,0,0,0
846,1,10,0,0,0,0,0,0
847,1,10,0,0,0,0,0,0
848,1,10,0,0,0,0,0,0
849,1,10,0,0,0,0,0,0
850,1,10,0,0,0,0,0,0
851,1,10,0,0,0,0,0,0
852,1,10,0,0,0,0,0,0
853,1,10,0,0,0,0,0,0
854,1,10,0,0,0,0,0,0
855,1,10,0,0,0,0,0,0
856,1,10,0,0,0,0,0,0
857,1,10,0,0,0,0,0,0
858,1,10,0,0,0,0,0,0
859,1,10,0,0,0,0,0,0
860,1,10,0,0,0,0,0,0
861,1,10,0,0,0,0,0,0
862,1,10,0,0,0,0,0,0
863,1,10,0,0,0,0,0,0
864,1,10,0,0,0,0,0,0
865,1,10,0,0,0,0,0,0
866,1,10,0,0,0,0,0,0
867,1,10,0,0,0,0,0,0
868,1,10,0,0,0,0,0,0
869,1,10,0,0,0,0,0,0
870,1,10,0,0,0,0,0,0
871,1,10,0,0,0,0,0,0
872,1,10,0,0,0,0,0,0
873,1,10,0,0,0,0,0,0
874,1,10,0,0,0,0,0,0
875,1,10,0,0,0,0,0,0
876,1,10,0,0,0,0,0,0
877,1,10,0,0,0,0,0,0
878,1,10,0,0,0,0,0,0
879,1,10,0,0,0,0,0,0
880,1,10,0,0,0,0,0,0
881,1,10,0,0,0,0,0,0
882,1,10,0,0,0,0,0,0
883,1,10,0,0,0,0,0,0
884,1,10,0,0,0,0,0,0
885,1,10,0,0,0,0,0,0
886,1,10,0,0,0,0,0,0
887,1,10,0,0,0,0,0,0
888,1,10,0,0,0,0,0,0
889,1,10,0,0,255,255,0,0
890,1,10,0,0,0,0,0,0
891,1,10,0,0,0,0,0,0
892,1,10,0,0,0,0,0,0
893,1,10,0,0,0,0,0,0
894,1,10,0,0,0,0,0,0
895,1,10,0,0,0,0,0,0
896,1,10,0,0,0,0,0,0
897,1,10,0,0,0,0,0,0
898,1,10,0,0,0,0,0,0
899,1,10,0,0,0,0,0,0
900,1,10,0,0,0,0,0,0
901,1,10,0,0,0,0,0,0
902,1,10,0,0,0,0,0,0
903,1,10,0,0,0,0,0,0
904,1,10,0,0,254,255,0,0
905,1,10,0,0,0,0,0,0
906,1,10,0,0,0,0,0,0
907,1,10,0,0,0,0,0,0
908,1,10,0,0,0,0,0,0
909,1,10,0,0,0,0,0,0
910,1,10,0,0,0,0,0,0
911,1,10,0,0,0,0,0,0
912,1,10,0,0,0,0,0,0
913,1,10,0,0,0,0,0,0
914,1,10,0,0,0,0,0,0
915,1,10,0,0,0,0,0,0
916,1,10,0,0,0,0,0,0
917,1,10,0,0,0,0,0,0
918,1,10,0,0,0,0,0,0
919,1,10,0,0,0,0,0,0
920,1,10,0,0,0,0,0,0
921,1,10,0,0,0,0,0,0
922,1,10,0,0,0,0,0,0
923,1,10,0,0,0,0,0,0
924,1,10,0,0,0,0,0,0
925,1,10,0,0,0,0,0,0
926,1,10,0,0,0,0,0,0
927,1,10,0,0,233,254,0,0
928,1,10,0,0,0,0,0,0
929,1,10,0,0,0,0,0,0
930,1,10,0,0,0,0,0,0
931,1,10,0,0,0,0,0,0
932,1,10,0,0,0,0,0,0
933,1,10,0,0,0,0,0,0
934,1,10,0,0,0,0,0,0
935,1,10,0,0,0,0,0,0
936,1,10,0,0,0,0,0,0
937,1,10,0,0,0,0,0,0
938,1,10,0,0,0,0,0,0
939,1,10,0,0,0,0,0,0
940,1,10,0,0,182,0,0,0
941,1,10,0,0,0,0,0,0
942,1,10,0,0,0,0,0,0
943,1,10,0,0,90,2,0,0
944,1,10,33,0,22,3,0,0
945,1,10,35,0,0,0,0,0
946,1,10,38,0,0,0,0,0
947,1,10,41,0,0,0,0,0
948,1,10,46,0,0,0,0,0
949,1,10,49,0,0,0,0,0
950,1,10,52,0,0,0,0,0
951,1,10,56,0,0,0,0,0
952,1,10,59,0,0,0,0,0
953,1,10,62,0,0,0,0,0
954,1,10,66,0,0,0,0,0
955,1,10,69,0,0,0,0,0
956,1,10,77,0,0,0,0,0
957,1,10,81,0,242,255,0,0
958,1,10,81,0,2,0,0,0
959,1,10,81,0,0,0,0,0
960,1,10,81,0,0,0,0,0
961,1,10,82,0,0,0,0,0
962,1,10,84,0,0,0,0,0
963,1,10,85,0,173,253,0,0
964,1,10,86,0,0,0,0,0
965,1,10,87,0,0,0,0,0
966,1,10,87,0,243,255,0,0
967,1,10,89,0,0,0,0,0
968,1,10,90,0,0,0,198,1
969,1,10,98,0,23,3,0,0
970,1,10,107,0,4,0,0,0
971,1,10,107,0,0,0,0,0
972,1,10,107,0,0,0,0,0
973,1,10,107,0,0,0,0,0
974,1,10,108,0,21,3,0,0
975,1,10,108,0,18,0,74,0
976,1,10,111,0,29,0,0,0
977,1,10,114,0,0,0,0,0
978,1,10,124,0,0,0,0,0
979,1,10,124,0,0,0,1,0
980,1,10,124,0,0,0,0,0
981,1,10,124,0,0,0,0,0
982,1,10,124,0,0,0,0,0
983,1,10,124,0,0,0,0,0
984,1,10,124,0,0,0,0,0
985,1,10,124,0,0,0,0,0
986,1,10,124,0,0,0,0,0
987,1,10,124,0,0,0,0,0
988,1,10,124,0,0,0,0,0
989,1,10,124,0,0,0,0,0
990,1,10,124,0,0,0,0,0
991,1,10,124,0,0,0,0,0
992,1,10,124,0,0,0,0,0
993,1,10,124,0,255,255,0,0
994,1,10,124,0,0,0,0,0
995,1,10,124,0,0,0,0,0
996,1,10,124,0,0,0,0,0
997,1,10,124,0,0,0,0,0
998,1,10,124,0,0,0,0,0
999,1,10,124,0,219,254,0,0
1000,1,10,124,0,0,0,0,0
1001,1,10,124,0,0,0,0,0
1002,1,10,124,0,0,0,0,0
1003,1,10,124,0,0,0,0,0
1004,1,10,124,0,0,0,0,0
1005,1,10,124,0,255,255,0,0
1006,1,10,124,0,0,0,0,0
1007,1,10,124,0,0,0,0,0
1008,1,10,124,0,0,0,0,0
1009,1,10,124,0,0,0,0,0
1010,1,10,124,0,0,0,0,0
1011,1,10,124,0,0,0,0,0
1012,1,10,124,0,0,0,0,0
1013,1,10,124,0,190,254,0,0
1014,1,10,124,0,0,0,0,0
1015,1,10,124,0,0,0,0,0
1016,1,10,124,0,0,0,0,0
1017,1,10,124,0,0,0,0,0
1018,1,10,124,0,255,255,0,0
1019,1,10,124,0,0,0,0,0
1020,1,10,124,0,0,0,0,0
1021,1,10,124,0,0,0,0,0
1022,1,10,124,0,0,0,0,0
1023,1,10,124,0,0,0,0,0
1024,1,10,124,0,0,0,0,0
1025,1,10,124,0,0,0,0,0
1026,1,10,124,0,0,0,0,0
1027,1,10,124,0,0,0,0,0
1028,1,10,124,0,0,0,0,0
1029,1,10,124,0,0,0,0,0
1030,1,10,124,0,0,0,0,0
1031,1,10,124,0,0,0,0,0
1032,1,10,124,0,0,0,0,0
1033,1,10,124,0,0,0,0,0
1034,1,10,124,0,0,0,0,0
1035,1,10,124,0,0,0,0,0
1036,1,10,124,0,0,0,0,0
1037,1,10,124,0,0,0,0,0
1038,1,10,124,0,0,0,0,0
1039,1,10,124,0,0,0,0,0
1040,1,10,124,0,0,0,0,0
1041,1,10,124,0,0,0,0,0
1042,1,10,124,0,0,0,0,0
1043,1,10,124,0,0,0,0,0
1044,1,10,124,0,0,0,0,0
1045,1,10,124,0,0,0,0,0
1046,1,10,124,0,0,0,0,0
1047,1,10,124,0,0,0,0,0
1048,1,10,124,0,89,2,0,0
1049,1,10,124,0,0,0,0,0
1050,1,10,124,0,0,0,0,0
1051,1,10,124,0,0,0,0,0
1052,1,10,124,0,0,0,0,0
1053,1,10,124,0,0,0,0,0
1054,1,10,124,0,0,0,0,0
1055,1,10,124,0,0,0,0,0
1056,1,10,133,0,249,255,0,0
1057,1,10,136,0,0,0,0,0
1058,1,10,138,0,1,0,0,0
1059,1,10,139,0,0,0,0,0
1060,1,10,139,0,0,0,0,0
1061,1,10,140,0,0,0,0,0
1062,1,10,141,0,0,0,0,0
1063,1,10,141,0,0,0,0,0
1064,1,10,142,0,249,1,0,0
1065,1,10,142,0,0,0,0,0
1066,1,10,143,0,0,0,0,0
1067,1,10,144,0,0,0,0,0
1068,1,10,145,0,0,0,0,0
1069,1,10,145,0,0,0,0,0
1070,1,10,145,0,0,0,0,0
1071,1,10,145,0,0,0,0,0
1072,1,10,146,0,0,0,0,0
1073,1,10,151,0,0,0,0,0
1074,1,10,154,0,0,0,0,0
1075,1,10,159,0,237,2,0,0
1076,1,10,162,0,1,0,0,0
1077,1,10,163,0,0,0,0,0
1078,1,10,166,0,240,0,0,0
1079,1,10,168,0,2,0,0,0
1080,1,10,171,0,0,0,0,0
1081,1,10,174,0,0,0,0,0
1082,1,10,175,0,237,0,0,0
1083,1,10,182,0,0,0,0,0
1084,1,10,184,0,182,0,0,0
1085,1,10,185,0,0,0,0,0
1086,1,10,197,0,0,0,0,0
1087,1,10,203,0,2,0,0,0
1088,1,10,207,0,0,0,0,0
1089,1,10,213,0,0,0,0,0
1090,1,10,213,0,0,0,0,0
1091,1,10,213,0,0,0,0,0
1092,1,10,213,0,0,0,0,0
1093,1,10,213,0,0,0,0,0
1094,1,10,213,0,0,0,0,0
1095,1,10,213,0,0,0,0,0
1096,1,10,213,0,0,0,0,0
1097,1,10,213,0,0,0,0,0
1098,1,10,213,0,0,0,0,0
1099,1,10,213,0,0,0,0,0
1100,1,10,213,0,0,0,0,0
1101,1,10,213,0,0,0,0,0
1102,1,10,213,0,0,0,0,0
1103,1,10,213,0,0,0,0,0
1104,1,10,213,0,0,0,0,0
1105,1,10,213,0,0,0,0,0
1106,1,10,213,0,0,0,0,0
1107,1,10,213,0,0,0,0,0
1108,1,10,213,0,0,0,0,0
1109,1,10,213,0,0,0,0,0
1110,1,10,213,0,0,0,0,0
1111,1,10,213,0,0,0,0,0
1112,1,10,213,0,0,0,0,0
1113,1,10,213,0,0,0,0,0
1114,1,10,213,0,0,0,0,0
1115,0,0,213,0,0,0,0,0
1116,0,0,213,0,0,0,0,0
1117,0,0,213,0,0,0,0,0
1118,0,0,213,0,0,0,0,0
1119,1,10,0,0,0,0,0,0
1120,1,10,0,0,0,0,0,0
1121,1,10,0,0,0,0,0,0
1122,1,10,0,0,0,0,0,0
1123,1,10,0,0,0,0,0,0
1124,1,10,0,0,0,0,0,0
1125,1,10,0,0,0,0,0,0
1126,1,10,0,0,0,0,0,0
1127,1,10,0,0,0,0,0,0
1128,1,10,0,0,0,0,0,0
1129,1,10,0,0,0,0,0,0
1130,1,10,0,0,0,0,0,0
1131,1,10,0,0,0,0,0,0
1132,1,10,0,0,164,254,0,0
1133,1,10,0,0,0,0,0,0
1134,1,10,0,0,0,0,0,0
1135,1,10,0,0,0,0,0,0
1136,1,10,0,0,0,0,0,0
1137,1,10,0,0,0,0,0,0
1138,1,10,0,0,0,0,0,0
1139,1,10,0,0,0,0,0,0
1140,1,10,0,0,0,0,0,0
1141,1,10,0,0,0,0,0,0
1142,1,10,0,0,0,0,0,0
1143,1,10,0,0,0,0,0,0
1144,1,10,0,0,0,0,0,0
1145,1,10,0,0,0,0,0,0
1146,1,10,0,0,0,0,0,0
1147,1,10,0,0,0,0,0,0
1148,1,10,0,0,0,0,0,0
1149,1,10,0,0,0,0,0,0
1150,1,10,0,0,0,0,0,0
1151,1,10,0,0,0,0,0,0
1152,1,10,0,0,0,0,0,0
1153,1,10,0,0,0,0,0,0
1154,1,10,0,0,0,0,0,0
1155,1,10,4,0,0,0,0,0
1156,1,10,5,0,0,0,0,0
1157,1,10,6,0,0,0,0,0
1158,1,10,9,0,0,0,0,0
1159,1,10,12,0,0,0,0,0
1160,1,10,13,0,0,0,0,0
1161,1,10,14,0,0,0,0,0
1162,1,10,15,0,0,0,0,0
1163,1,10,16,0,0,0,0,0
1164,1,10,18,0,248,255,0,0
1165,1,10,23,0,0,0,0,0
1166,1,10,25,0,0,0,0,0
1167,1,10,28,0,0,0,0,0
1168,1,10,30,0,0,0,0,0
1169,1,10,32,0,0,0,0,0
1170,1,10,34,0,0,0,0,0
1171,1,10,39,0,0,0,0,0
1172,1,10,47,0,0,0,0,0
1173,1,10,53,0,0,0,0,0
1174,1,10,56,0,0,0,0,0
1175,1,10,66,0,0,0,0,0
1176,1,10,81,0,0,0,0,0
1177,1,10,89,0,0,0,0,0
1178,1,10,98,0,0,0,0,0
1179,1,10,102,0,0,0,0,0
1180,1,10,121,0,0,0,0,0
1181,1,10,135,0,0,0,0,0
1182,1,10,151,0,2,0,0,0
1183,1,10,174,0,254,255,0,0
1184,1,10,174,0,0,0,0,0
1185,1,10,174,0,0,0,0,0
1186,1,10,174,0,0,0,0,0
1187,1,10,174,0,0,0,0,0
1188,1,10,174,0,0,0,0,0
1189,1,10,174,0,0,0,0,0
1190,1,10,174,0,0,0,0,0
1191,1,10,174,0,0,0,0,0
1192,1,10,174,0,0,0,0,0
1193,1,10,174,0,0,0,0,0
1194,1,10,174,0,0,0,0,0
1195,1,10,174,0,0,0,0,0
1196,1,10,174,0,0,0,0,0
1197,1,10,174,0,0,0,0,0
1198,1,10,174,0,0,0,0,0
1199,1,10,174,0,0,0,0,0
1200,1,10,174,0,0,0,0,0
1201,1,10,174,0,0,0,0,0
1202,1,10,174,0,0,0,0,0
1203,1,10,174,0,0,0,0,0
1204,1,10,174,0,0,0,0,0
1205,1,10,174,0,0,0,0,0
1206,1,10,174,0,0,0,0,0
1207,1,10,174,0,0,0,0,0
1208,1,10,174,0,0,0,0,0
1209,1,10,174,0,0,0,0,0
1210,1,10,174,0,0,0,0,0
1211,1,10,174,0,0,0,0,0
1212,1,10,174,0,0,0,0,0
1213,1,10,174,0,0,0,0,0
1214,1,10,174,0,0,0,0,0
1215,1,10,174,0,0,0,0,0
1216,1,10,174,0,0,0,0,0
1217,1,10,174,0,0,0,0,0
1218,1,10,174,0,255,255,0,0
1219,1,10,174,0,0,0,0,0
1220,1,10,174,0,0,0,0,0
1221,1,10,174,0,0,0,0,0
1222,1,10,174,0,0,0,0,0
1223,1,10,174,0,0,0,0,0
1224,1,10,174,0,0,0,0,0
1225,1,10,174,0,0,0,0,0
1226,1,10,174,0,0,0,0,0
1227,1,10,174,0,0,0,0,0
1228,1,10,174,0,0,0,0,0
1229,1,10,174,0,0,0,0,0
1230,1,10,174,0,0,0,0,0
1231,1,10,174,0,0,0,0,0
1232,1,10,174,0,0,0,0,0
1233,1,10,174,0,0,0,0,0
1234,1,10,174,0,0,0,0,0
1235,1,10,174,0,0,0,0,0
1236,1,10,174,0,0,0,0,0
1237,1,10,174,0,0,0,0,0
1238,1,10,174,0,0,0,0,0
1239,1,10,174,0,0,0,0,0
1240,1,10,174,0,0,0,0,0
1241,1,10,174,0,0,0,0,0
1242,1,10,174,0,0,0,0,0
1243,1,10,174,0,0,0,0,0
1244,1,10,174,0,0,0,0,0
1245,1,10,174,0,0,0,0,0
1246,1,10,174,0,0,0,0,0
1247,1,10,174,0,0,0,0,0
1248,1,10,174,0,0,0,0,0
1249,1,10,174,0,0,0,0,0
1250,1,10,174,0,0,0,0,0
1251,1,10,174,0,0,0,0,0
1252,1,10,174,0,0,0,0,0
1253,1,10,174,0,0,0,0,0
1254,1,10,174,0,0,0,0,0
1255,1,10,174,0,0,0,0,0
1256,1,10,174,0,0,0,0,0
1257,1,10,174,0,0,0,0,0
1258,1,10,174,0,0,0,0,0
1259,1,10,174,0,0,0,0,0
1260,1,10,174,0,0,0,0,0
1261,1,10,174,0,0,0,0,0
1262,1,10,174,0,0,0,0,0
1263,1,10,174,0,0,0,0,0
1264,1,10,174,0,0,0,0,0
