index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1782565775977,3.29,3.3,3.29,3.29
1,1782565776327,3.29,3.3,3.29,3.29
2,1782565776810,3.29,3.3,3.29,3.29
3,1782565777759,3.29,3.3,3.29,3.29
4,1782565777909,3.29,3.3,3.29,3.29
5,1782565778159,3.29,3.3,3.29,3.29
6,1782565779391,3.29,3.3,3.29,3.29
7,1782565780107,3.29,3.3,3.29,3.29
8,1782565780390,3.29,3.3,3.29,3.29
9,1782565780757,3.29,3.3,3.29,3.29
10,1782565781256,3.29,3.3,3.29,3.29
11,1782565781406,3.29,3.3,3.29,3.29
12,1782565781689,3.29,3.3,3.29,3.29
13,1782565782639,3.29,3.3,3.29,3.29
14,1782565783287,3.29,3.3,3.29,3.29
15,1782565783538,3.29,3.3,3.29,3.29
16,1782565785770,3.29,3.3,3.29,3.29
17,1782565786236,3.29,3.3,3.29,3.29
18,1782565786551,3.29,3.3,3.29,3.29
19,1782565787567,3.29,3.3,3.29,3.29
20,1782565788001,3.29,3.3,3.29,3.29
21,1782565788666,3.29,3.3,3.29,3.29
22,1782565789134,3.29,3.3,3.29,3.29
23,1782565789883,3.29,3.3,3.29,3.29
24,1782565790133,3.29,3.3,3.29,3.29
25,1782565791381,3.29,3.3,3.29,3.29
26,1782565792031,3.29,3.3,3.29,3.29
27,1782565792397,3.29,3.3,3.29,3.29
28,1782565792647,3.29,3.3,3.29,3.29
29,1782565793429,3.29,3.3,3.29,3.29
30,1782565793662,3.29,3.3,3.29,3.29
31,1782565794046,3.29,3.3,3.29,3.29
32,1782565795078,3.29,3.3,3.29,3.29
33,1782565795928,3.29,3.3,3.29,3.29
34,1782565796993,3.29,3.3,3.29,3.29
35,1782565797209,3.29,3.3,3.29,3.29
36,1782565797543,3.29,3.3,3.29,3.29
37,1782565797659,3.29,3.3,3.29,3.29
38,1782565798642,3.29,3.3,3.29,3.29
39,1782565799425,3.29,3.3,3.29,3.29
40,1782565799708,3.29,3.3,3.29,3.29
41,1782565800590,3.29,3.3,3.29,3.29
42,1782565801023,3.29,3.3,3.29,3.29
43,1782565801239,3.29,3.3,3.29,3.29
44,1782565802139,3.29,3.3,3.29,3.29
45,1782565802355,3.29,3.3,3.29,3.29
46,1782565802605,3.29,3.3,3.29,3.29
47,1782565802871,3.29,3.3,3.29,3.29
48,1782565803421,3.29,3.3,3.29,3.29
49,1782565803870,3.29,3.3,3.29,3.29
50,1782565805352,3.29,3.3,3.29,3.29
51,1782565805986,3.29,3.3,3.29,3.29
52,1782565806701,3.29,3.3,3.29,3.29
53,1782565807002,3.29,3.3,3.29,3.29
54,1782565807334,3.29,3.3,3.29,3.29
55,1782565807684,3.29,3.3,3.29,3.29
56,1782565807918,3.29,3.3,3.29,3.29
57,1782565808333,3.29,3.3,3.29,3.29
58,1782565808367,3.29,3.3,3.29,3.29
59,1782565809416,3.29,3.3,3.29,3.29
60,1782565809682,3.29,3.3,3.29,3.29
61,1782565810515,3.29,3.3,3.29,3.29
62,1782565810948,3.29,3.3,3.29,3.29
63,1782565811315,3.29,3.3,3.29,3.29
64,1782565811864,3.29,3.3,3.29,3.29
65,1782565812530,3.29,3.3,3.29,3.29
66,1782565812646,3.29,3.3,3.29,3.29
67,1782565812913,3.29,3.3,3.29,3.29
68,1782565813429,3.29,3.3,3.29,3.29
69,1782565814162,3.29,3.3,3.29,3.29
70,1782565814861,3.29,3.3,3.29,3.29
71,1782565815078,3.29,3.3,3.29,3.29
72,1782565815528,3.29,3.3,3.29,3.29
73,1782565815811,3.29,3.3,3.29,3.29
74,1782565817259,3.29,3.3,3.29,3.29
75,1782565817809,3.29,3.3,3.29,3.29
76,1782565818375,3.29,3.3,3.29,3.29
77,1782565819241,3.29,3.3,3.29,3.29
78,1782565820040,3.29,3.3,3.29,3.29
79,1782565820540,3.29,3.3,3.29,3.29
80,1782565820773,3.29,3.3,3.29,3.29
81,1782565821556,3.29,3.3,3.29,3.29
82,1782565822022,3.29,3.3,3.29,3.29
83,1782565822238,3.29,3.3,3.29,3.29
84,1782565822521,3.29,3.3,3.29,3.29
