index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2
448,1782667768779,192,0
449,1782667769495,192,0
450,1782667770245,192,0
451,1782667770379,192,0
452,1782667771598,192,0
453,1782667771846,192,0
454,1782667775429,192,0
455,1782667775678,192,0
456,1782667777413,192,0
457,1782667777680,192,0
458,1782667778046,192,0
459,1782667778245,192,0
460,1782667779146,192,0
461,1782667779496,192,0
462,1782667779813,192,0
463,1782667780129,192,0
464,1782667780445,192,0
465,1782667780746,192,0
466,1782667781212,192,0
467,1782667781913,192,0
468,1782667782247,192,0
469,1782667782579,192,0
470,1782667783395,192,0
471,1782667783679,192,0
472,1782667783962,192,0
473,1782667784329,192,0
474,1782667784579,192,0
475,1782667786030,192,0
476,1782667787763,192,0
477,1782667789829,192,0
478,1782667790179,192,0
479,1782667790445,192,0
480,1782667793346,192,0
481,1782667795663,192,0
482,1782667795898,192,0
483,1782667796214,192,0
484,1782667798295,192,0
485,1782667800046,192,0
486,1782667801530,192,0
487,1782667801796,192,0
488,1782667802196,192,0
489,1782667802546,192,0
490,1782667802996,192,0
491,1782667803413,192,0
492,1782667807012,192,0
493,1782667807345,192,0
494,1782667807646,192,0
495,1782667807747,192,0
496,1782667808079,192,0
497,1782667808396,192,0
498,1782667808779,192,0
499,1782667809095,192,0
500,1782667809413,192,12
501,1782667810279,192,0
502,1782667810496,192,0
503,1782667810880,192,0
504,1782667814030,192,0
505,1782667814446,192,0
506,1782667814796,192,0
507,1782667815030,192,0
508,1782667815196,192,0
509,1782667815547,192,0
510,1782667815863,192,0
511,1782667816213,192,0
512,1782667816480,192,0
513,1782667816796,192,0
514,1782667817096,192,0
515,1782667817362,192,0
516,1782667818412,192,0
517,1782667818696,192,0
518,1782667819397,192,0
519,1782667819629,192,0
520,1782667826613,192,0
521,1782667826913,192,0
522,1782667828679,192,0
523,1782667829013,192,0
524,1782667829379,192,0
525,1782667829614,192,0
526,1782667829814,192,0
527,1782667830130,192,0
528,1782667830496,192,0
529,1782667830813,192,0
530,1782667831146,192,0
531,1782667831463,192,0
532,1782667832614,192,0
533,1782667834397,192,0
534,1782667835530,192,0
535,1782667835830,192,0
536,1782667836147,192,0
537,1782667836879,192,0
538,1782667837163,192,0
539,1782667837347,192,0
540,1782667837746,192,0
541,1782667839763,192,0
542,1782667842647,192,0
543,1782667842963,192,0
544,1782667843297,192,0
545,1782667843531,192,0
546,1782667843829,192,0
547,1782667844163,192,0
548,1782667851481,192,0
549,1782667853181,192,0
550,1782667853498,192,0
551,1782667853846,192,0
552,1782667855030,192,0
553,1782667855347,192,0
554,1782667858347,192,0
555,1782667858663,192,0
556,1782667858948,192,0
557,1782667859480,192,0
558,1782667859813,192,0
559,1782667860130,192,0
560,1782667860463,192,0
561,1782667860763,192,0
562,1782667861096,192,0
563,1782667861381,192,0
564,1782667861514,192,0
565,1782667861864,192,0
566,1782667862230,192,0
567,1782667862497,192,0
568,1782667865447,192,0
569,1782667865814,192,0
570,1782667866130,192,0
571,1782667866930,192,0
572,1782667867247,192,0
573,1782667867564,192,0
574,1782667867899,192,0
575,1782667868813,192,0
576,1782667869030,192,0
577,1782667869381,192,0
578,1782667869664,192,0
579,1782667869930,192,0
580,1782667871364,192,0
581,1782667871613,192,0
582,1782667871964,192,0
583,1782667872297,192,0
584,1782667872597,192,0
585,1782667872913,192,0
586,1782667873130,192,0
587,1782667873446,192,0
588,1782667879430,192,0
589,1782667879781,192,0
590,1782667880064,192,0
591,1782667880380,192,0
592,1782667880714,192,0
593,1782667881230,192,0
594,1782667881514,192,0
595,1782667881880,192,0
596,1782667882214,192,0
597,1782667883464,192,0
598,1782667883680,192,0
599,1782667884014,192,0
600,1782667885163,192,0
601,1782667885531,192,0
602,1782667885714,192,0
603,1782667886314,192,0
604,1782667886663,192,0
605,1782667887014,192,0
606,1782667887330,192,0
607,1782667887631,192,0
608,1782667887964,192,0
609,1782667888231,192,0
610,1782667888680,192,0
611,1782667889031,192,0
612,1782667891998,192,0
613,1782667892397,192,0
614,1782667892780,192,0
615,1782667893082,192,0
616,1782667893264,192,0
617,1782667893581,192,0
618,1782667894231,192,0
619,1782667898230,192,0
620,1782667898630,192,0
621,1782667898897,192,0
622,1782667899197,192,0
623,1782667899448,192,0
624,1782667899730,192,0
625,1782667900031,192,0
626,1782667900365,192,0
627,1782667901048,192,0
628,1782667901381,192,0
629,1782667901680,192,0
630,1782667901997,192,0
631,1782667902381,192,0
632,1782667902597,192,0
633,1782667902881,192,0
634,1782667903714,192,0
635,1782667903998,192,0
636,1782667904331,192,0
637,1782667904764,192,0
638,1782667905614,192,0
639,1782667905914,192,0
640,1782667909665,192,0
641,1782667910031,192,0
642,1782667911131,192,0
643,1782667911481,192,0
644,1782667911865,192,0
645,1782667912198,192,0
646,1782667912781,192,0
647,1782667912864,192,0
648,1782667913264,192,0
649,1782667913615,192,0
650,1782667916815,192,0
651,1782667917133,192,0
652,1782667917497,192,0
653,1782667918315,192,0
654,1782667918631,192,0
655,1782667918899,192,0
656,1782667919314,192,0
657,1782667919581,192,0
658,1782667919931,192,0
659,1782667920114,192,0
660,1782667920448,192,0
661,1782667920731,192,0
662,1782667922848,192,0
663,1782667925098,192,0
664,1782667925415,192,0
665,1782667925664,192,0
666,1782667925915,192,0
667,1782667926465,192,0
668,1782667927081,192,0
669,1782667929914,192,0
670,1782667930248,192,0
671,1782667930565,192,0
672,1782667933831,192,0
673,1782667934098,192,0
674,1782667934498,192,0
675,1782667934614,192,0
676,1782667935249,192,0
677,1782667935598,192,0
678,1782667935915,192,0
679,1782667936248,192,0
680,1782667936531,192,0
681,1782667937164,192,0
682,1782667937364,192,0
683,1782667937681,192,0
684,1782667938015,192,0
685,1782667938331,192,0
686,1782667943248,192,0
687,1782667943699,192,0
688,1782667944014,192,0
689,1782667944115,192,0
690,1782667945515,192,0
691,1782667945815,192,0
692,1782667946231,192,0
693,1782667946331,192,0
694,1782667946716,192,0
695,1782667947799,192,0
696,1782667947981,192,0
697,1782667948198,192,0
698,1782667950882,192,0
699,1782667951131,192,0
700,1782667951531,192,0
701,1782667953182,192,0
702,1782667954698,192,0
703,1782667955248,192,0
704,1782667956899,192,0
705,1782667958715,192,0
706,1782667960231,192,0
707,1782667960815,192,0
708,1782667961214,192,0
709,1782667961515,192,0
710,1782667961648,192,0
711,1782667962048,192,0
712,1782667962365,192,0
713,1782667965315,192,0
714,1782667965665,192,0
715,1782667965999,192,0
716,1782667966599,192,0
717,1782667966899,192,0
718,1782667967165,192,0
719,1782667971032,192,0
720,1782667972265,192,0
721,1782667972615,192,0
722,1782667974048,192,0
723,1782667974415,192,0
724,1782667975799,192,0
725,1782667976999,192,0
726,1782667977549,192,0
727,1782667977866,192,0
728,1782667978199,192,0
729,1782667978517,192,0
730,1782667981332,192,0
731,1782667981699,192,0
732,1782667982299,192,0
733,1782667983766,0,0
734,1782667984016,0,0
735,1782667986382,0,0
736,1782667987817,0,0
737,1782667988132,0,0
738,1782667988383,0,0
739,1782667989032,0,0
740,1782667989331,0,0
741,1782667989717,0,0
742,1782667991116,0,0
743,1782667992966,0,0
744,1782667994699,0,0
745,1782667994982,0,0
746,1782667995350,0,0
747,1782667995616,0,0
748,1782667996133,0,5
749,1782667996822,0,5
750,1782667997082,0,5
751,1782667998350,0,5
752,1782668000066,0,5
753,1782668000365,0,5
754,1782668001199,0,5
755,1782668001565,0,5
756,1782668001950,0,5
757,1782668003966,0,5
758,1782668004365,0,5
759,1782668006249,0,5
760,1782668007549,0,5
761,1782668008382,0,5
762,1782668008833,0,5
763,1782668009834,0,5
764,1782668010282,0,5
765,1782668010649,0,5
766,1782668011733,0,5
767,1782668013317,0,5
768,1782668014333,0,5
769,1782668015916,0,5
770,1782668016933,0,5
771,1782668017349,0,5
772,1782668017551,0,5
773,1782668017866,0,5
774,1782668018533,0,5
775,1782668019516,0,5
776,1782668019766,0,5
777,1782668020465,0,5
778,1782668021082,0,5
779,1782668021550,0,5
780,1782668023115,0,5
781,1782668023716,0,5
782,1782668025334,0,5
783,1782668025769,0,5
784,1782668026367,0,5
785,1782668027401,0,5
786,1782668027950,0,5
787,1782668028399,0,5
788,1782668029051,0,5
789,1782668029699,0,5
790,1782668029949,0,5
791,1782668030583,0,5
792,1782668031033,0,5
793,1782668032483,0,5
794,1782668032934,0,5
795,1782668033933,0,5
796,1782668034850,0,5
797,1782668035666,0,5
798,1782668036083,0,5
799,1782668037050,0,5
800,1782668037883,0,5
801,1782668038984,0,5
802,1782668039233,0,5
803,1782668039482,0,5
804,1782668040599,0,2309
805,1782668041517,0,5
806,1782668042100,0,5
807,1782668042517,0,5
808,1782668043150,0,5
809,1782668043583,0,5
810,1782668045133,0,5
811,1782668045800,0,5
812,1782668046766,0,5
813,1782668047383,0,5
814,1782668047816,0,5
815,1782668048434,0,5
816,1782668048883,0,5
817,1782668049016,0,5
818,1782668049383,0,5
819,1782668050016,0,5
820,1782668051133,0,5
821,1782668051434,0,5
822,1782668051634,0,5
823,1782668052300,0,5
824,1782668052699,0,5
825,1782668053317,0,5
826,1782668053649,0,5
827,1782668054233,0,5
828,1782668055300,0,5
829,1782668140251,192,0
830,1782668140984,192,0
831,1782668141701,192,0
832,1782668142418,192,0
833,1782668143218,192,0
834,1782668143384,192,0
835,1782668143734,192,0
836,1782668144068,192,0
837,1782668147268,192,0
838,1782668147585,192,0
839,1782668147918,192,0
840,1782668148185,192,0
841,1782668148435,192,0
842,1782668148751,192,0
843,1782668149168,192,0
844,1782668149501,192,0
845,1782668152051,192,0
846,1782668152436,192,0
847,1782668152770,192,0
848,1782668153085,192,0
849,1782668153534,192,0
850,1782668153902,192,0
851,1782668154234,192,0
852,1782668155768,192,0
853,1782668156051,192,0
854,1782668157517,192,0
855,1782668157784,192,0
856,1782668158651,192,0
857,1782668158951,192,0
858,1782668159269,192,0
859,1782668159634,192,0
860,1782668159901,192,0
861,1782668160301,192,0
862,1782668160451,192,0
863,1782668160751,192,0
864,1782668161067,192,0
865,1782668161418,192,0
866,1782668163184,192,0
867,1782668164118,192,0
868,1782668165418,192,0
869,1782668165769,192,0
870,1782668166085,192,0
871,1782668166318,192,0
872,1782668166918,192,0
873,1782668167267,192,0
874,1782668167501,192,0
875,1782668168901,192,0
876,1782668169168,192,0
877,1782668169618,192,0
878,1782668169920,192,0
879,1782668170168,192,0
880,1782668170668,192,0
881,1782668171051,192,0
882,1782668171401,192,0
883,1782668174851,192,0
884,1782668176068,192,0
885,1782668176418,192,0
886,1782668176735,192,0
887,1782668177002,192,0
888,1782668177403,192,0
889,1782668177602,192,0
890,1782668177935,192,0
891,1782668178268,192,0
892,1782668179084,192,0
893,1782668179384,192,0
894,1782668179751,192,0
895,1782668180252,192,0
896,1782668180569,192,0
897,1782668180934,192,0
898,1782668181301,192,0
899,1782668181601,192,0
900,1782668185985,192,0
901,1782668187351,192,0
902,1782668187851,192,0
903,1782668188151,192,0
904,1782668188485,192,0
905,1782668189851,192,0
906,1782668190251,192,0
907,1782668190485,192,0
908,1782668190818,192,0
909,1782668194785,192,0
910,1782668195218,192,0
911,1782668195468,192,0
912,1782668195802,192,0
913,1782668196019,192,0
914,1782668197153,192,0
915,1782668197418,192,0
916,1782668197769,192,0
917,1782668198068,192,0
918,1782668199836,192,0
919,1782668203035,192,0
920,1782668203336,192,0
921,1782668203735,192,0
922,1782668204118,192,0
923,1782668204419,192,0
924,1782668222018,192,0
925,1782668222735,192,0
926,1782668223437,192,0
927,1782668224103,0,0
928,1782668224853,0,0
929,1782668226552,0,0
930,1782668226852,0,0
931,1782668227237,0,0
932,1782668227403,0,0
933,1782668228020,0,0
934,1782668228368,0,0
935,1782668228652,0,0
936,1782668229018,0,0
937,1782668229336,0,0
938,1782668229636,0,0
939,1782668229985,0,0
940,1782668230052,0,0
941,1782668230385,0,0
942,1782668230652,0,0
943,1782668231021,0,0
944,1782668231303,0,0
945,1782668231669,0,0
946,1782668232573,0,0
947,1782668232821,0,0
948,1782668233152,0,0
949,1782668233353,0,0
950,1782668233702,0,0
951,1782668234902,0,0
952,1782668234987,0,1
953,1782668235419,0,1
954,1782668235686,0,1
955,1782668236002,0,1
956,1782668238953,0,5
957,1782668239302,0,5
958,1782668239652,0,5
959,1782668239819,0,5
960,1782668240135,0,5
961,1782668240469,0,5
962,1782668240819,0,5
963,1782668241035,0,5
964,1782668241369,0,5
965,1782668241702,0,5
966,1782668242302,0,5
967,1782668242536,0,5
968,1782668243569,0,5
969,1782668243952,0,5
970,1782668244503,0,5
971,1782668245053,0,5
972,1782668245535,0,5
973,1782668246119,0,5
974,1782668248036,0,5
975,1782668249004,0,5
976,1782668249370,0,5
977,1782668250269,0,5
978,1782668252020,0,5
979,1782668252520,0,5
980,1782668253469,0,5
981,1782668253836,0,5
982,1782668254503,0,5
983,1782668254702,0,5
984,1782668255303,0,5
985,1782668255771,0,5
986,1782668256286,0,5
987,1782668256670,0,5
988,1782668257269,0,5
989,1782668257686,0,5
990,1782668258236,0,5
991,1782668258670,0,5
992,1782668260186,0,5
993,1782668260821,0,5
994,1782668261271,0,5
995,1782668261753,0,5
996,1782668262903,0,5
997,1782668263453,0,5
998,1782668263887,0,5
999,1782668265453,0,5
1000,1782668266105,0,5
1001,1782668267153,0,5
1002,1782668267703,0,5
1003,1782668268721,0,5
1004,1782668269753,0,5
1005,1782668270336,0,5
1006,1782668270820,0,5
1007,1782668272369,0,5
1008,1782668273936,0,5
1009,1782668274603,0,5
1010,1782668275036,0,5
1011,1782668275638,0,5
1012,1782668276053,0,5
1013,1782668276470,192,1
1014,1782668276888,192,1
1015,1782668278187,192,0
1016,1782668278587,192,0
1017,1782668279136,0,0
1018,1782668280070,0,0
1019,1782668281886,0,0
1020,1782668282904,0,0
1021,1782668283204,0,0
1022,1782668285505,0,0
1023,1782668286503,0,0
1024,1782668288738,0,0
1025,1782668289822,0,0
1026,1782668291386,0,0
1027,1782668292453,0,4
1028,1782668293437,0,4
1029,1782668294021,0,4
1030,1782668294455,0,4
1031,1782668295388,0,4
1032,1782668295988,0,4
1033,1782668296988,0,4
1034,1782668298537,0,4
1035,1782668299687,0,2308
1036,1782668301204,0,4
1037,1782668302337,0,4
1038,1782668303455,20,0
1039,1782668303471,0,4
1040,1782668303887,0,4
1041,1782668304820,0,5
1042,1782668306037,0,5
1043,1782668306971,0,5
1044,1782668307554,0,5
1045,1782668307905,0,5
1046,1782668308287,0,5
1047,1782668309221,0,5
1048,1782668310853,0,5
1049,1782668311936,0,5
1050,1782668313505,0,5
1051,1782668314587,0,5
1052,1782668314887,0,5
1053,1782668315103,0,5
1054,1782668316138,0,5
1055,1782668316771,0,5
1056,1782668317221,0,5
1057,1782668317789,0,5
1058,1782668318755,0,5
1059,1782668320255,0,5
1060,1782668320687,0,5
1061,1782668321337,0,5
1062,1782668322988,0,5
1063,1782668324055,0,5
1064,1782668324687,0,5
1065,1782668326655,0,5
1066,1782668326887,0,5
1067,1782668327137,0,5
1068,1782668327604,0,5
1069,1782668328237,0,5
1070,1782668328637,0,5
1071,1782668330121,0,5
1072,1782668331054,0,5
1073,1782668331571,0,5
1074,1782668331721,0,5
1075,1782668332321,0,5
1076,1782668333255,0,5
1077,1782668334354,0,5
1078,1782668334523,0,5
1079,1782668335554,0,5
1080,1782668337454,0,5
1081,1782668338471,0,5
1082,1782668339404,0,5
1083,1782668340006,0,5
1084,1782668340438,0,5
1085,1782668340971,0,5
1086,1782668341354,0,5
1087,1782668341989,0,5
1088,1782668342992,0,5
1089,1782668345954,0,5
1090,1782668346454,0,5
1091,1782668347504,0,5
1092,1782668349437,192,0
1093,1782668350138,192,0
1094,1782668350872,192,0
1095,1782668351522,0,0
1096,1782668352271,0,0
1097,1782668353371,0,0
1098,1782668353971,0,0
1099,1782668354689,0,0
1100,1782668354939,0,0
1101,1782668355471,0,0
1102,1782668355772,0,0
1103,1782668356071,0,0
1104,1782668356421,0,0
1105,1782668356737,0,0
1106,1782668357604,0,0
1107,1782668357938,0,0
1108,1782668359622,0,0
1109,1782668361104,0,0
1110,1782668361487,0,0
1111,1782668361754,0,0
1112,1782668362054,0,0
1113,1782668362304,0,0
1114,1782668363537,0,0
1115,1782668363888,0,0
1116,1782668365089,0,4
1117,1782668365371,0,4
1118,1782668367073,0,4
1119,1782668368821,0,4
1120,1782668369154,0,4
1121,1782668369472,0,4
1122,1782668370288,0,4
1123,1782668370705,0,4
1124,1782668371071,0,5
1125,1782668372521,0,5
1126,1782668374254,0,5
1127,1782668377237,0,5
1128,1782668377471,0,5
1129,1782668378055,0,5
1130,1782668378438,0,5
1131,1782668380255,0,5
1132,1782668381654,0,5
1133,1782668381839,0,5
1134,1782668382188,0,5
1135,1782668383221,0,5
1136,1782668384738,0,5
1137,1782668385205,0,5
1138,1782668386139,0,5
1139,1782668386538,0,5
1140,1782668386771,0,5
1141,1782668387089,0,5
1142,1782668388089,0,5
1143,1782668389571,0,5
1144,1782668390038,0,5
1145,1782668390705,0,5
1146,1782668392273,0,5
