index,date,ALTITUDE,GROUND_SPEED,FIX
101,1780261020426,65416,0,0
102,1780261021660,65412,0,0
103,1780261022108,65425,0,0
104,1780261022642,65414,0,65414
105,1780261023010,65416,0,0
106,1780261023141,65406,0,0
107,1780261023675,65410,0,0
108,1780261024259,65410,0,0
109,1780261024541,65402,0,0
110,1780261026891,65414,0,0
111,1780261027058,65412,0,0
112,1780261027675,65404,0,0
113,1780261030608,65404,0,0
114,1780261031259,65406,0,0
115,1780261031558,65404,0,0
116,1780261032508,65408,0,0
117,1780261032792,65402,0,0
118,1780261033157,65402,0,0
119,1780261033407,65401,0,0
120,1780261034775,65404,0,0
121,1780261035424,65408,0,0
122,1780261036174,65408,0,0
123,1780261037707,65406,0,0
124,1780261037941,65408,0,0
125,1780261041540,65411,0,0
126,1780261041824,65406,0,0
127,1780261042890,65416,0,0
128,1780261043106,65410,0,0
129,1780261043473,65408,0,0
130,1780261043674,65401,0,0
131,1780261044057,65399,0,0
132,1780261045076,65411,0,0
133,1780261046073,65410,0,0
134,1780261046524,65404,0,0
135,1780261047106,65404,0,0
136,1780261047306,65404,0,0
137,1780261048006,65404,0,0
138,1780261048706,65404,0,0
139,1780261050190,65400,0,0
140,1780261050407,65404,0,0
141,1780261050856,65402,0,0
142,1780261050940,65404,0,0
143,1780261051473,65402,0,0
144,1780261053040,65408,0,0
145,1780261053792,65410,0,0
146,1780261054357,65399,0,0
147,1780261056090,65408,0,0
148,1780261056306,65407,0,0
149,1780261057290,65408,0,0
150,1780261057456,65410,0,0
151,1780261057822,65402,0,0
152,1780261058156,65408,0,0
153,1780261058740,65412,0,0
154,1780261059023,65406,0,0
155,1780261059057,65404,0,0
156,1780261059722,65410,0,0
157,1780261060839,65408,0,0
158,1780261061490,65406,0,0
159,1780261061623,65407,0,0
160,1780261061956,65402,0,0
161,1780261062206,65401,0,0
162,1780261062939,65402,0,0
163,1780261063190,65401,0,0
164,1780261063607,65404,0,0
165,1780261065122,65412,0,0
166,1780261065539,65409,0,0
167,1780261066440,65404,0,0
168,1780261066739,65399,0,0
169,1780261067523,65404,0,0
170,1780261067856,65400,0,0
171,1780261068556,65401,0,0
172,1780261068956,65402,0,0
173,1780261070456,65404,0,0
174,1780261072105,65404,0,0
175,1780261072889,65406,0,0
176,1780261075474,65404,0,0
177,1780261076138,65400,0,0
178,1780261076472,65406,0,0
179,1780261076755,65408,0,0
180,1780261077671,65408,0,0
181,1780261078705,65406,0,0
182,1780261079522,65406,0,0
183,1780261079721,65412,0,0
184,1780261080338,65410,0,0
185,1780261081289,0,0,112
186,1780261081955,65406,0,0
187,1780261082039,65408,0,0
188,1780261083321,65401,0,0
189,1780261084387,65402,0,0
190,1780261084972,65397,0,0
191,1780261085954,65406,0,0
192,1780261086706,65401,0,0
193,1780261087321,65406,0,0
194,1780261087722,65404,0,0
195,1780261089455,65403,0,0
196,1780261089955,65408,0,0
197,1780261090488,65404,0,0
198,1780261090654,65401,0,0
199,1780261090939,65404,0,0
200,1780261091656,65404,0,0
201,1780261091805,65401,0,0
202,1780261091855,65397,0,0
203,1780261092921,65400,0,0
204,1780261094238,65401,0,0
205,1780261094987,65405,0,0
206,1780261095521,65407,0,0
207,1780261095738,65410,0,65410
208,1780261095854,65408,0,0
209,1780261096687,65406,0,0
210,1780261097305,65408,0,0
211,1780261097871,65395,0,0
212,1780261099023,65397,0,0
213,1780261100220,65401,0,0
214,1780261100606,65401,0,0
215,1780261101704,65399,0,0
216,1780261103654,65398,0,0
217,1780261103687,65398,0,0
218,1780261105953,65405,0,0
219,1780261106820,65408,0,0
220,1780261107937,65402,0,0
221,1780261108070,65400,0,0
222,1780261108937,65398,0,0
223,1780261109304,65396,0,0
224,1780261110119,65394,0,0
225,1780261112387,65398,0,0
226,1780261112637,65393,0,0
227,1780261112937,65403,0,0
228,1780261113136,65395,0,0
229,1780261114504,65398,0,0
230,1780261114986,65401,0,0
231,1780261116719,65401,0,0
232,1780261116853,65404,0,0
233,1780261117336,65401,0,0
234,1780261117777,65398,0,0
235,1780261118903,65396,0,0
236,1780261119935,65400,0,0
237,1780261120553,65401,0,0
238,1780261121186,65392,0,0
239,1780261121252,65396,0,0
240,1780261121719,65400,0,0
241,1780261122586,65394,0,0
242,1780261122870,65396,0,0
243,1780261124319,65396,0,0
244,1780261125553,65396,0,0
245,1780261126052,65383,0,0
246,1780261126169,65392,0,0
247,1780261126785,65396,0,0
248,1780261127203,65394,0,0
249,1780261128068,65396,0,0
250,1780261129185,65401,0,0
251,1780261129669,65392,0,0
252,1780261129885,65390,0,0
253,1780261131486,65390,0,0
254,1780261132352,65396,0,0
255,1780261132402,65394,0,0
256,1780261132652,65394,0,0
257,1780261132769,65400,0,0
258,1780261133435,65394,0,0
259,1780261133718,65394,0,0
260,1780261133918,65400,0,0
261,1780261134502,65401,0,0
262,1780261135118,65394,0,0
263,1780261135485,65394,0,0
264,1780261136068,65396,0,0
265,1780261136968,65400,0,0
266,1780261137135,65394,0,0
267,1780261137685,65394,0,0
268,1780261138085,65392,0,0
269,1780261138252,65394,0,0
270,1780261138335,65388,0,0
271,1780261138453,65392,0,0
272,1780261138618,65390,0,0
273,1780261138785,65388,0,0
274,1780261139085,65396,0,0
275,1780261139368,65388,0,0
276,1780261139451,65394,0,0
277,1780261140601,65396,0,0
278,1780261143002,65396,0,0
279,1780261143118,65395,0,0
280,1780261143452,65392,0,0
281,1780261144735,65381,0,0
282,1780261145801,65400,0,0
283,1780261147322,65398,0,0
284,1780261148235,65385,0,0
285,1780261149384,65398,0,0
286,1780261149717,65388,0,0
287,1780261150001,65388,0,0
288,1780261151367,65394,0,0
289,1780261151486,65396,0,0
290,1780261151785,65392,0,0
291,1780261152435,65390,0,0
292,1780261152600,65394,0,0
293,1780261153218,65392,0,0
294,1780261153351,65401,0,0
295,1780261155251,65385,0,0
296,1780261155868,65381,0,0
297,1780261155951,65394,0,0
298,1780261156734,65390,0,0
299,1780261157468,65381,0,0
300,1780261159168,65383,0,0
301,1780261160850,65398,0,0
302,1780261161550,65394,0,0
303,1780261162300,65392,0,0
304,1780261162500,65388,0,0
305,1780261162634,65400,0,0
306,1780261164034,65396,0,0
307,1780261164201,65390,0,0
308,1780261164367,65398,0,0
309,1780261164767,65398,0,0
310,1780261165350,65395,0,0
311,1780261166101,65394,0,0
312,1780261166417,65390,0,0
313,1780261166952,65390,0,0
314,1780261167451,65385,0,0
315,1780261167950,65388,0,0
316,1780261168117,65398,0,0
317,1780261168684,65400,0,0
318,1780261171117,65396,0,0
319,1780261171250,65394,0,0
320,1780261172900,65396,0,0
321,1780261173066,65385,0,0
322,1780261173433,65388,0,0
323,1780261173567,65392,0,0
324,1780261174749,65385,0,0
325,1780261175416,65398,0,0
326,1780261175502,65388,0,0
327,1780261175902,65400,0,0
328,1780261180169,65394,0,0
329,1780261180649,65394,0,0
330,1780261180817,65398,0,0
331,1780261181065,65405,0,0
332,1780261181816,65400,0,0
333,1780261182133,65396,0,0
334,1780261182266,65396,0,0
335,1780261182584,65398,0,0
336,1780261182833,65388,0,0
337,1780261183948,65399,0,0
338,1780261184166,65400,0,0
339,1780261184282,65400,0,0
340,1780261184316,65390,0,0
341,1780261185233,65383,0,0
342,1780261185599,65390,0,0
343,1780261187082,65396,0,0
344,1780261189566,65398,0,0
345,1780261190382,0,0,347
346,1780261190515,65385,0,0
347,1780261190750,65394,0,0
348,1780261191549,65381,0,0
349,1780261192783,65384,0,0
350,1780261192899,65390,0,0
351,1780261195783,65377,0,0
352,1780261196115,65396,0,0
353,1780261196866,65385,0,0
354,1780261197267,65381,0,0
355,1780261197765,65381,0,0
356,1780261197931,65383,0,0
357,1780261199665,65394,0,0
358,1780261199832,65385,0,0
359,1780261200031,65383,0,0
360,1780261201198,65385,0,0
361,1780261201598,65377,0,0
362,1780261202715,65383,0,0
363,1780261203331,65398,0,0
364,1780261203465,65390,0,0
365,1780261203497,65371,0,0
366,1780261203831,65394,0,0
367,1780261204081,65375,0,0
368,1780261205064,65379,0,0
369,1780261205231,65383,0,0
370,1780261206230,65381,0,0
371,1780261206630,65388,0,0
372,1780261209765,65394,0,0
373,1780261211214,65388,0,0
374,1780261211785,65375,0,0
375,1780261212531,65379,0,0
376,1780261213647,65377,0,0
377,1780261214631,65385,0,0
378,1780261215214,65385,0,0
379,1780261216581,65375,0,0
380,1780261217198,65383,0,0
381,1780261217982,65384,0,0
382,1780261218347,65383,0,0
383,1780261220614,65385,0,0
384,1780261220780,65377,0,0
385,1780261221448,65371,0,0
386,1780261221480,65381,0,0
387,1780261221731,65366,0,0
388,1780261222514,65381,0,0
389,1780261222681,65369,0,0
390,1780261223130,65379,0,0
391,1780261224613,65383,0,0
392,1780261225314,65371,0,0
393,1780261226146,65381,0,0
394,1780261226397,65388,0,0
395,1780261227631,65390,0,0
396,1780261227996,65383,0,0
397,1780261228665,65379,0,0
398,1780261228913,65383,0,0
399,1780261229231,65383,0,0
400,1780261231046,65394,0,0
401,1780261232946,65377,0,0
402,1780261233363,65392,0,0
403,1780261235429,65390,0,0
404,1780261235679,65394,0,0
405,1780261235797,65385,0,0
406,1780261236696,65392,0,0
407,1780261236946,65379,0,0
408,1780261237112,65385,0,0
409,1780261237412,65390,0,0
410,1780261237612,65388,0,0
411,1780261238429,65381,0,0
412,1780261239296,65396,0,0
413,1780261239795,65385,0,0
414,1780261242146,65375,0,0
415,1780261242429,65390,0,0
416,1780261242729,65385,0,0
417,1780261243962,65392,0,0
418,1780261244380,65388,0,0
419,1780261244547,65392,0,0
420,1780261245163,65385,0,0
421,1780261245279,65392,0,0
422,1780261246896,65381,0,0
423,1780261247379,65381,0,0
424,1780261247428,65371,0,0
425,1780261247712,65385,0,0
426,1780261249529,65388,0,0
427,1780261249612,65381,0,0
428,1780261615442,64985,0,0
429,1780261615442,64994,0,0
430,1780261615442,64997,0,0
431,1780261615458,65010,0,0
432,1780261617974,65043,0,0
433,1780261619290,65048,0,0
434,1780261619624,65054,0,0
435,1780261619791,65062,0,0
436,1780261619990,65051,0,0
437,1780261620291,65044,0,0
438,1780261620990,65060,0,0
439,1780261621107,65060,0,0
440,1780261621358,65059,0,0
441,1780261621658,65049,0,0
442,1780261623209,65051,0,0
443,1780261623508,65064,0,0
444,1780261624458,65058,0,0
445,1780261624574,65060,0,0
446,1780261626307,65070,0,0
447,1780261627992,65064,0,0
448,1780261628407,65062,0,0
449,1780261628541,65062,0,0
450,1780261628990,65062,0,0
451,1780261629658,65060,0,0
452,1780261630057,65060,0,0
453,1780261630191,65068,0,0
454,1780261631375,65064,0,0
455,1780261632907,65068,0,0
456,1780261633073,65055,0,0
457,1780261635057,65064,0,0
458,1780261636007,65070,0,0
459,1780261637124,65068,0,0
460,1780261637191,65070,0,0
461,1780261639624,65076,0,0
462,1780261639708,65072,0,0
463,1780261639923,65074,0,0
464,1780261641025,65068,0,0
465,1780261641240,65070,0,0
466,1780261641741,65080,0,0
467,1780261641856,65080,0,0
468,1780261642205,65070,0,0
469,1780261642273,65075,0,0
470,1780261643340,65070,0,0
471,1780261644540,65074,0,0
472,1780261644573,65072,0,0
473,1780261645240,65072,0,0
474,1780261645358,65074,0,0
475,1780261645856,65081,0,0
476,1780261646023,65076,0,0
477,1780261647391,65076,0,0
478,1780261647756,65074,0,0
479,1780261647957,65078,0,0
480,1780261649489,65081,0,0
481,1780261650189,65078,0,0
482,1780261650605,65083,0,0
483,1780261650806,65081,0,0
484,1780261651105,65074,0,0
485,1780261652039,65081,0,0
486,1780261652122,65083,0,0
487,1780261652456,65074,0,0
488,1780261652623,65079,0,0
489,1780261652659,65083,0,0
490,1780261653772,65084,0,0
491,1780261654356,65079,0,0
492,1780261654439,65077,0,0
493,1780261655423,65081,0,0
494,1780261655556,65081,0,0
495,1780261656122,65086,0,0
496,1780261656173,65086,0,0
497,1780261657990,65088,0,0
498,1780261658105,65086,0,0
499,1780261658639,65091,0,0
500,1780261660955,65093,0,0
501,1780261661155,65097,0,0
502,1780261661572,65091,0,0
503,1780261661939,65093,0,0
504,1780261663105,65091,0,0
505,1780261663838,0,0,0
506,1780261663972,65091,0,0
507,1780261664840,65091,0,0
508,1780261664955,65099,0,0
509,1780261665372,65095,0,0
510,1780261665489,65081,0,0
511,1780261666022,65103,0,0
512,1780261666406,65082,0,0
513,1780261666688,65095,0,0
514,1780261667305,65091,0,0
515,1780261667555,65095,0,0
516,1780261667755,65095,0,0
517,1780261668005,65097,0,0
518,1780261668290,65091,0,0
519,1780261668959,65082,0,0
520,1780261669322,65088,0,0
521,1780261670022,65099,0,0
522,1780261670354,65111,0,0
523,1780261671388,65109,0,0
524,1780261672056,65111,0,0
525,1780261672538,65088,0,0
526,1780261674604,65095,0,0
527,1780261675355,65097,0,0
528,1780261676171,65104,0,0
529,1780261676421,65088,0,0
530,1780261676805,65097,0,0
531,1780261677405,65101,0,0
532,1780261678121,65103,0,0
533,1780261678539,65109,0,0
534,1780261680471,65105,0,0
535,1780261680956,65105,0,0
536,1780261681137,65093,0,0
537,1780261681704,65101,0,0
538,1780261682404,65097,0,0
539,1780261682904,65099,0,0
540,1780261683854,65105,0,0
541,1780261684188,65113,0,0
542,1780261684754,65111,0,0
543,1780261684837,65109,0,0
544,1780261685254,65099,0,0
545,1780261685671,65111,0,0
546,1780261686455,65115,0,0
547,1780261686938,65105,0,0
548,1780261687270,65107,0,0
549,1780261688471,65109,0,0
550,1780261688837,65099,0,0
551,1780261688970,65114,0,0
552,1780261689170,65114,0,0
553,1780261689504,65113,0,0
554,1780261689787,65093,0,0
555,1780261690006,65116,0,0
556,1780261691687,65126,0,0
557,1780261691970,65117,0,0
558,1780261692136,65108,0,0
559,1780261692387,65109,0,0
560,1780261692505,65113,0,0
561,1780261692804,65115,0,0
562,1780261695487,65113,0,0
563,1780261696270,65124,0,0
564,1780261697137,65114,0,0
565,1780261698036,65128,0,0
566,1780261699070,65117,0,0
567,1780261699320,65112,0,0
568,1780261699520,65124,0,0
569,1780261700605,65126,0,0
570,1780261701002,65117,0,0
571,1780261701220,65104,0,0
572,1780261702036,65112,0,0
573,1780261703320,65130,0,0
574,1780261703686,65121,0,0
575,1780261704103,65130,0,0
576,1780261705753,65134,0,0
577,1780261706620,65128,0,0
578,1780261706820,65118,0,0
579,1780261706902,65119,0,0
580,1780261707520,65130,0,0
581,1780261708270,65132,0,0
582,1780261709622,65132,0,0
583,1780261709836,65130,0,0
584,1780261710369,65124,0,0
585,1780261710869,65113,0,0
586,1780261711402,65121,0,0
587,1780261711520,65124,0,0
588,1780261711603,65128,0,0
589,1780261712269,65130,0,0
590,1780261712436,65121,0,0
591,1780261712636,65130,0,0
592,1780261713336,65134,0,0
593,1780261713871,65130,0,0
594,1780261714952,65138,0,0
595,1780261715219,65124,0,0
596,1780261715486,65124,0,0
597,1780261715902,65132,0,0
598,1780261716087,65124,0,0
599,1780261716720,65128,0,0
600,1780261717535,65126,0,0
601,1780261717619,65136,0,0
602,1780261717985,65134,0,0
603,1780261718152,65126,0,0
604,1780261718536,65130,0,0
605,1780261718985,65132,0,0
606,1780261719351,65138,0,0
607,1780261719553,65124,0,0
608,1780261720469,65130,0,0
609,1780261720835,65136,0,0
610,1780261723552,65126,0,0
611,1780261724002,65128,0,0
612,1780261725202,65132,0,0
613,1780261725685,65134,0,0
614,1780261725868,65126,0,0
615,1780261726068,65132,0,0
616,1780261726352,65136,0,0
617,1780261726901,65134,0,0
618,1780261728004,65132,0,0
619,1780261728302,65132,0,0
620,1780261728501,65130,0,0
621,1780261729652,65121,0,0
622,1780261730234,65134,0,0
623,1780261733168,65134,0,0
624,1780261733368,65128,0,0
625,1780261733584,65132,0,0
626,1780261733652,65138,0,0
627,1780261735518,65136,0,0
628,1780261736252,65136,0,0
629,1780261736801,65134,0,0
630,1780261737367,65138,0,0
631,1780261737617,65138,0,0
632,1780261737984,65138,0,0
633,1780261741284,65136,0,0
634,1780261742484,65138,0,0
635,1780261743068,65142,0,0
636,1780261743267,65142,0,0
637,1780261744501,65140,0,0
638,1780261744885,65144,0,0
639,1780261745085,65138,0,0
640,1780261745367,65138,0,0
641,1780261746734,65138,0,0
642,1780261747601,65132,0,0
643,1780261747883,65138,0,0
644,1780261747967,65134,0,0
645,1780261748467,65144,0,0
646,1780261749202,65130,0,0
647,1780261750687,65138,0,0
648,1780261750900,65136,0,0
649,1780261751017,65144,0,0
650,1780261751733,65143,0,0
651,1780261752133,65147,0,0
652,1780261753220,65147,0,0
653,1780261753616,65144,0,0
654,1780261753916,65143,0,0
655,1780261755066,65142,0,0
656,1780261756300,65142,0,0
657,1780261756350,65136,0,0
658,1780261757083,65138,0,0
659,1780261757500,65144,0,0
660,1780261757750,65140,0,0
661,1780261758200,65138,0,0
662,1780261758533,65135,0,0
663,1780261758650,65138,0,0
664,1780261759184,65138,0,0
665,1780261759766,65138,0,0
666,1780261761050,65140,0,0
667,1780261761083,65142,0,0
668,1780261761250,65142,0,0
669,1780261762083,65140,0,0
670,1780261763350,65142,0,0
671,1780261763515,65134,0,0
672,1780261763719,65142,0,0
673,1780261764133,65142,0,0
674,1780261764751,65144,0,0
675,1780261765132,65144,0,0
676,1780261765534,65144,0,0
677,1780261766616,65138,0,0
678,1780261766761,65144,0,0
679,1780261768099,65142,0,0
680,1780261769916,65138,0,0
681,1780261770649,65145,0,0
682,1780261771149,65145,0,0
683,1780261771482,65149,0,0
684,1780261771766,65140,0,0
685,1780261771816,65145,0,0
686,1780261773082,65144,0,0
687,1780261773784,65147,0,0
688,1780261773883,65146,0,0
689,1780261775399,65139,0,0
690,1780261775682,65145,0,0
691,1780261776382,65141,0,0
692,1780261776799,65145,0,0
693,1780261777048,65144,0,0
694,1780261777632,65150,0,0
695,1780261778534,65143,0,0
696,1780261779115,65146,0,0
697,1780261779481,65145,0,0
698,1780261780798,65145,0,0
699,1780261781100,65141,0,0
700,1780261781250,65150,0,0
701,1780261781748,65148,0,0
702,1780261781915,65145,0,0
703,1780261782033,65148,0,0
704,1780261782365,65146,0,0
705,1780261782532,65150,0,0
706,1780261782665,65148,0,0
707,1780261783315,65146,0,0
708,1780261783699,65145,0,0
709,1780261783816,65144,0,0
710,1780261784515,65145,0,0
711,1780261786448,65150,0,0
712,1780261787315,65150,0,0
713,1780261787448,65147,0,0
714,1780261788681,65157,0,0
715,1780261789548,65153,0,0
716,1780261790034,65145,0,0
717,1780261790331,65147,0,0
718,1780261790499,65157,0,0
719,1780261791698,65143,0,0
720,1780261792098,65152,0,0
721,1780261793381,65143,0,0
722,1780261794698,65148,0,0
723,1780261795448,65148,0,0
724,1780261796964,65145,0,0
725,1780261797500,65159,0,0
726,1780261797631,65142,0,0
727,1780261798414,65145,0,0
728,1780261798781,65157,0,0
729,1780261799647,65146,0,0
730,1780261799933,65148,0,0
731,1780261800481,65152,0,0
732,1780261801214,65150,0,0
733,1780261801348,65137,0,0
734,1780261801964,65154,0,0
735,1780261802080,65154,0,0
736,1780261802614,0,0,65526
737,1780261803030,0,0,65524
738,1780261803364,65141,0,0
739,1780261804230,65146,0,0
740,1780261804731,65152,0,0
741,1780261807248,65148,0,0
742,1780261808898,65143,0,0
743,1780261809063,65152,0,0
744,1780261810047,65148,0,0
745,1780261810214,0,0,0
746,1780261810549,65145,0,0
747,1780261810697,65148,0,0
748,1780261810997,65147,0,0
749,1780261811081,65157,0,0
750,1780261811363,65143,0,0
751,1780261812731,65154,0,0
752,1780261812898,65154,0,0
753,1780261813680,65147,0,0
754,1780261814830,65152,0,0
755,1780261815613,65157,0,0
756,1780261816513,65150,0,0
757,1780261816730,65146,0,0
758,1780261816981,65150,0,0
759,1780261817214,65150,0,0
760,1780261818996,65157,0,0
761,1780261819079,65157,0,0
762,1780261819447,65154,0,0
763,1780261819780,65147,0,0
764,1780261820112,65154,0,0
765,1780261820814,65152,0,0
766,1780261821096,65146,0,0
767,1780261822464,65150,0,0
768,1780261823380,65154,0,0
769,1780261823996,65159,0,0
770,1780261824047,65158,0,0
771,1780261825646,65154,0,0
772,1780261826062,65150,0,0
773,1780261826113,65148,0,0
774,1780261827584,65169,0,0
775,1780261827747,65163,0,0
776,1780261828579,65163,0,0
777,1780261828946,65159,0,0
778,1780261829896,65169,0,0
779,1780261830430,65167,0,0
780,1780261830814,65152,0,0
781,1780261831013,65150,0,0
782,1780261831462,65154,0,0
783,1780261831962,65145,0,0
784,1780261832829,65161,0,0
785,1780261832912,65165,0,0
786,1780261833279,65169,0,0
787,1780261833895,65163,0,0
788,1780261834729,65154,0,0
789,1780261835213,65159,0,0
790,1780261835295,65167,0,0
791,1780261836629,65161,0,0
792,1780261836712,65157,0,0
793,1780261836879,65161,0,0
794,1780261837129,0,0,192
795,1780261837329,65152,0,0
796,1780261838395,65154,0,0
797,1780261839895,65169,0,0
798,1780261840095,65163,0,0
799,1780261840646,65152,0,0
800,1780261840878,65157,0,0
801,1780261841628,65157,0,0
802,1780261842761,65163,0,0
803,1780261842930,65165,0,0
804,1780261843895,65163,0,0
805,1780261844179,65159,0,0
806,1780261844428,65159,0,0
807,1780261844844,65157,0,0
808,1780261845928,65167,0,0
809,1780261846044,65163,0,0
810,1780261846877,65157,0,0
811,1780261847511,65163,0,0
812,1780261848163,65161,0,0
813,1780261850212,65166,0,0
814,1780261850961,65167,0,0
815,1780261851862,65159,0,0
816,1780261852444,65157,0,0
817,1780261852645,65159,0,0
818,1780261853894,65173,0,0
819,1780261854345,65159,0,0
820,1780261854377,65169,0,0
821,1780261854510,65165,0,0
822,1780261854928,65165,0,0
823,1780261856694,65177,0,0
824,1780261857477,65161,0,0
825,1780261858511,65163,0,0
826,1780261859093,65178,0,0
827,1780261859244,65171,0,0
828,1780261859377,65173,0,0
829,1780261860860,65167,0,0
830,1780261861311,65169,0,0
831,1780261861512,65163,0,0
832,1780261861811,65177,0,0
833,1780261862011,65163,0,0
834,1780261862177,65167,0,0
835,1780261863628,65188,0,0
836,1780261864944,65163,0,0
837,1780261865027,65163,0,0
838,1780261865393,65171,0,0
839,1780261865527,65169,0,0
840,1780261865760,65159,0,0
841,1780261866260,65169,0,0
842,1780261867010,65159,0,0
843,1780261869109,65167,0,0
844,1780261869227,65175,0,0
845,1780261869560,65167,0,0
846,1780261870177,65169,0,0
847,1780261870594,65186,0,0
848,1780261871543,65161,0,0
849,1780261871709,65178,0,0
850,1780261872576,65173,0,0
851,1780261872693,65165,0,0
852,1780261872860,65180,0,0
853,1780261873359,65165,0,0
854,1780261873926,65161,0,0
855,1780261874394,65163,0,0
856,1780261874559,65165,0,0
857,1780261875093,65167,0,0
858,1780261875210,65175,0,0
859,1780261875493,65165,0,0
860,1780261875826,65171,0,0
861,1780261876243,65163,0,0
862,1780261876493,65163,0,0
863,1780261876526,65180,0,0
864,1780261876992,65169,0,0
865,1780261877693,65177,0,0
866,1780261877809,65169,0,0
867,1780261879010,65167,0,0
868,1780261879293,65167,0,0
869,1780261879626,65173,0,0
870,1780261880076,65167,0,0
871,1780261880244,65173,0,0
872,1780261880776,65173,0,0
873,1780261881277,65177,0,0
874,1780261881526,65159,0,0
875,1780261881693,65171,0,0
876,1780261882259,65179,0,0
877,1780261884210,65169,0,0
878,1780261884826,65165,0,0
879,1780261884942,65182,0,0
880,1780261885476,65169,0,0
881,1780261885644,65174,0,0
882,1780261887177,65177,0,0
883,1780261888292,65185,0,0
884,1780261888542,65177,0,0
885,1780261889109,65177,0,0
886,1780261889159,65173,0,0
887,1780261889559,65193,0,0
888,1780261889846,65175,0,0
889,1780261890559,65185,0,0
890,1780261890925,65177,0,0
891,1780261891175,65172,0,0
892,1780261891258,65176,0,0
893,1780261891625,65175,0,0
894,1780261895043,65174,0,0
895,1780261896776,65170,0,0
896,1780261897075,65181,0,0
897,1780261897229,65180,0,0
898,1780261898178,65170,0,0
899,1780261898726,65181,0,0
900,1780261898810,65179,0,0
901,1780261898842,65177,0,0
902,1780261899995,65172,0,0
903,1780261900458,65177,0,0
904,1780261901643,65181,0,0
905,1780261902276,65185,0,0
906,1780261902509,65190,0,0
907,1780261902642,65180,0,0
908,1780261902841,65186,0,0
909,1780261904792,65177,0,0
910,1780261905275,65185,0,0
911,1780261905410,65190,0,0
912,1780261905561,65190,0,0
913,1780261906308,65181,0,0
914,1780261906525,65187,0,0
915,1780261907142,65196,0,0
916,1780261907708,65182,0,0
917,1780261909608,65190,0,0
918,1780261910141,65185,0,0
919,1780261911142,65194,0,0
920,1780261911308,65187,0,0
921,1780261911341,65190,0,0
922,1780261913408,65194,0,0
923,1780261914392,65181,0,0
924,1780261914676,65193,0,0
925,1780261915057,65183,0,0
926,1780261915791,65186,0,0
927,1780261916291,65177,0,0
928,1780261916409,65183,0,0
929,1780261916658,65183,0,0
