index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1765902279263,0,0,284,0,0,0,0,0
1,1765902279392,0,0,283,0,0,0,0,0
2,1765902279754,0,0,280,0,0,0,0,0
3,1765902280036,0,0,250,0,0,0,0,0
4,1765902280543,0,0,0,0,0,0,0,0
5,1765902280895,0,0,24,0,0,0,0,0
6,1765902281551,0,0,0,0,0,0,0,0
7,1765902281646,0,0,0,0,0,0,0,0
8,1765902282191,0,0,0,0,0,0,0,0
9,1765902282750,0,0,13,0,0,0,0,0
10,1765902283531,0,0,203,0,0,0,0,0
11,1765902284297,0,0,445,0,0,0,0,0
12,1765902284946,0,0,508,0,0,0,0,0
13,1765902285081,0,0,583,0,0,0,0,0
14,1765902287278,0,0,453,0,0,0,0,0
15,1765902287378,0,0,536,0,0,0,0,0
16,1765902288063,0,0,439,0,0,0,0,0
17,1765902288145,0,0,340,0,0,0,0,0
18,1765902289011,0,0,377,0,0,0,0,0
19,1765902289127,0,0,321,0,0,0,0,0
20,1765902289860,0,0,0,0,0,0,0,0
21,1765902291743,0,0,0,1,0,0,0,0
22,1765902291909,0,0,0,0,0,0,0,0
23,1765902293074,0,0,839,0,0,0,0,0
24,1765902293840,0,0,711,0,0,0,0,0
25,1765902295455,0,0,415,0,0,0,0,0
26,1765902295555,0,0,419,0,0,0,0,0
27,1765902297237,0,0,379,0,0,0,0,0
28,1765902297638,0,0,389,0,0,0,0,0
29,1765902297937,0,0,377,0,0,0,0,0
30,1765902298136,0,0,372,0,0,0,0,0
31,1765902298253,0,0,375,0,0,0,0,0
32,1765902299636,0,0,436,0,0,0,0,0
33,1765902299769,0,0,450,0,0,0,0,0
34,1765902300618,0,0,107,0,0,0,0,0
35,1765902300734,0,0,18,0,0,0,0,0
36,1765902301350,0,0,0,0,0,0,0,0
37,1765902301633,0,0,0,0,0,0,0,0
38,1765902302167,0,0,0,0,0,0,0,0
39,1765902302434,0,0,0,0,0,0,0,0
40,1765902302699,0,0,0,0,0,0,0,0
41,1765902302967,0,0,0,0,0,0,0,0
42,1765902303301,0,0,0,0,0,0,0,0
43,1765902303499,0,0,0,0,0,0,0,0
44,1765902304082,0,0,0,0,0,0,0,0
45,1765902304648,0,0,0,0,0,0,0,0
46,1765902304914,0,0,0,0,0,0,0,0
47,1765902305015,0,0,0,0,0,0,0,0
48,1765902306347,0,0,0,0,0,0,0,0
49,1765902306912,0,0,0,0,0,0,0,0
50,1765902307429,0,0,0,0,0,0,0,0
51,1765902307928,0,0,0,0,0,0,0,0
52,1765902308078,0,0,0,0,0,0,0,0
53,1765902308728,0,0,0,0,0,0,0,0
54,1765902310593,0,0,0,0,0,0,0,0
55,1765902310726,0,0,0,0,0,0,0,0
56,1765902313225,0,0,0,0,0,0,0,0
57,1765902313308,0,0,0,0,0,0,0,0
58,1765902314007,0,0,0,0,0,0,0,0
59,1765902315956,0,0,396,0,0,0,0,0
60,1765902316655,0,0,846,0,0,0,0,0
61,1765902316788,0,0,847,0,0,0,0,0
62,1765902317621,0,0,846,0,0,0,0,0
63,1765902317720,0,0,847,0,0,0,0,0
64,1765902319087,0,0,644,0,0,0,0,0
65,1765902319236,0,0,614,0,0,0,0,0
66,1765902319385,0,0,516,0,0,0,0,0
67,1765902319802,0,0,498,0,0,0,0,0
68,1765902320069,0,0,515,0,0,0,0,0
69,1765902320568,0,0,150,0,0,0,0,0
70,1765902320985,0,0,121,0,0,0,0,0
71,1765902321950,0,0,99,0,0,0,0,0
72,1765902322284,0,0,237,0,0,0,0,0
73,1765902322967,0,0,675,0,0,0,0,0
74,1765902323193,0,0,699,0,0,0,0,0
75,1765902323916,0,0,846,0,0,0,0,0
76,1765902324700,0,0,846,0,0,0,0,0
77,1765902325415,0,0,846,0,0,0,0,0
78,1765902325548,0,0,846,0,0,0,0,0
79,1765902326929,0,0,574,0,0,0,0,0
80,1765902329012,0,0,330,0,0,0,0,0
81,1765902329594,0,0,382,0,0,0,0,0
82,1765902329727,0,0,380,0,0,0,0,0
83,1765902331093,0,0,381,0,0,0,0,0
84,1765902331360,0,0,463,0,0,0,0,0
85,1765902331910,0,0,561,0,0,0,0,0
86,1765902332126,0,0,599,0,0,0,0,0
87,1765902332758,0,0,591,0,0,0,0,0
88,1765902332958,0,0,590,0,0,0,0,0
89,1765902333141,0,0,574,0,0,0,0,0
90,1765902333575,0,0,512,0,0,0,0,0
91,1765902334157,0,0,430,0,0,0,0,0
92,1765902334957,0,0,379,0,0,0,0,0
93,1765902336439,0,0,399,0,0,0,0,0
94,1765902336588,0,0,382,528,0,0,0,0
95,1765902338187,0,0,358,0,0,0,0,0
96,1765902340636,0,0,0,0,0,0,0,0
97,1765902341468,0,0,53,0,0,0,0,0
98,1765902343632,0,0,846,0,0,0,0,0
99,1765902344165,0,0,846,0,0,0,0,0
100,1765902346647,0,0,692,0,0,0,0,0
101,1765902347479,0,0,692,0,0,0,0,0
102,1765902349960,0,0,81,0,0,0,0,0
103,1765902350510,0,0,0,0,0,0,0,0
104,1765902350677,0,0,0,0,0,0,0,0
105,1765902353075,0,0,101,0,0,0,0,0
