index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1765915244400,0,0,0,0,0,0,0,0
1,1765915244700,0,0,0,0,0,0,0,0
2,1765915244983,0,0,0,0,0,0,0,0
3,1765915245066,0,0,0,0,0,0,0,0
4,1765915245348,0,0,0,0,0,0,0,0
5,1765915245632,0,0,0,0,0,0,0,0
6,1765915245698,0,0,0,0,0,0,0,0
7,1765915245981,0,0,0,0,0,0,0,0
8,1765915246282,0,0,0,0,0,0,0,0
9,1765915246648,0,0,0,0,0,0,0,0
10,1765915246931,0,0,0,0,0,0,0,0
11,1765915247281,0,0,0,0,0,0,0,0
12,1765915247564,0,0,0,0,0,0,0,0
13,1765915247897,0,0,0,0,0,0,0,0
14,1765915248180,0,0,0,0,0,0,0,0
15,1765915248513,0,0,0,0,0,0,0,0
16,1765915248779,0,0,0,0,0,0,0,0
17,1765915249063,0,0,0,0,0,0,0,0
18,1765915249112,0,0,0,0,0,0,0,0
19,1765915249379,0,0,0,0,0,0,0,0
20,1765915249679,0,0,0,0,0,0,0,0
21,1765915249994,0,0,0,0,0,0,0,0
22,1765915250295,0,0,0,0,0,0,0,0
23,1765915250611,0,0,0,0,0,0,0,0
24,1765915250894,0,0,0,0,0,0,0,0
25,1765915251211,0,0,0,0,0,0,0,0
26,1765915251494,0,0,0,0,0,0,0,0
27,1765915251794,0,0,0,0,0,0,0,0
28,1765915252110,0,0,0,0,0,0,0,0
29,1765915252393,0,0,0,0,0,0,0,0
30,1765915252709,0,0,0,0,0,0,0,0
31,1765915253010,0,0,0,0,0,0,0,0
32,1765915253326,0,0,0,0,0,0,0,0
33,1765915253626,0,0,0,0,0,0,0,0
34,1765915253909,0,0,0,0,0,0,0,0
35,1765915254225,0,0,0,0,0,0,0,0
36,1765915254507,0,0,0,0,0,0,0,0
37,1765915254841,0,0,0,0,0,0,0,0
38,1765915255108,0,0,0,0,0,0,0,0
39,1765915255445,0,0,0,0,0,0,0,0
40,1765915255723,0,0,0,0,0,0,0,0
41,1765915256007,0,0,0,0,0,0,0,0
42,1765915256056,0,0,0,0,0,0,0,0
43,1765915256340,0,0,0,0,0,0,0,0
44,1765915256605,0,0,0,0,0,0,0,0
45,1765915256939,0,0,0,0,0,0,0,0
46,1765915257223,0,0,0,0,0,0,0,0
47,1765915257539,0,0,0,0,0,0,0,0
48,1765915257822,0,0,0,0,0,0,0,0
49,1765915258154,0,12288,0,24576,0,0,0,0
50,1765915258437,0,0,0,0,0,0,0,0
51,1765915258720,0,0,0,0,0,0,0,0
52,1765915259037,0,0,0,0,0,0,0,0
53,1765915259319,0,0,0,0,0,0,0,0
54,1765915259637,0,0,0,0,0,0,0,0
55,1765915259936,0,0,0,0,0,0,0,0
56,1765915260253,0,0,0,0,0,0,0,0
57,1765915260535,0,0,0,0,0,0,0,0
58,1765915260818,0,0,0,0,0,0,0,0
59,1765915261135,0,0,0,0,0,0,0,0
60,1765915261420,0,0,0,0,0,0,0,0
61,1765915261752,0,0,0,0,0,0,0,0
62,1765915262021,0,0,0,0,0,0,0,0
