index,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,CURRENT_R_MOTOR,1,2,3,4
75,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0
168,147,192,0,799,0,0,0,0
169,96,278,0,673,0,0,0,0
170,80,306,0,651,0,0,0,0
171,70,255,0,659,0,0,0,0
172,62,285,0,665,0,0,0,0
173,55,310,0,658,0,0,0,0
174,51,330,0,644,0,0,0,0
175,44,346,0,633,0,0,0,0
176,41,368,0,626,0,0,0,0
177,37,378,0,616,0,0,0,0
178,35,388,0,610,0,0,0,0
179,33,395,0,606,0,0,0,0
180,31,401,0,609,0,0,0,0
181,30,382,0,634,0,0,0,0
182,30,393,0,644,0,0,0,0
183,30,403,0,661,0,0,0,0
184,31,411,0,666,0,0,0,0
185,33,418,0,676,0,0,0,0
186,34,429,0,681,0,0,0,0
187,36,437,0,698,0,0,0,0
188,38,444,0,714,0,0,0,0
189,41,450,0,728,0,0,0,0
190,47,456,0,738,0,0,0,0
191,52,462,0,758,0,0,0,0
192,58,466,0,770,0,0,0,0
193,64,469,0,787,0,0,0,0
194,85,473,0,825,0,0,0,0
195,116,479,0,881,0,0,0,0
196,127,508,0,883,0,0,0,0
197,144,503,0,896,0,0,0,0
198,156,498,1,915,0,0,0,0
199,168,495,1,925,0,0,0,0
200,193,493,1,948,0,0,0,0
201,228,500,1,984,0,0,0,0
202,255,542,1,983,0,0,0,0
203,269,536,1,985,0,0,0,0
204,288,532,2,990,0,0,0,0
205,303,527,2,998,0,0,0,0
206,318,523,2,1002,0,0,0,0
207,334,522,2,1010,0,0,0,0
208,349,521,2,1016,0,0,0,0
209,374,521,2,1023,0,0,0,0
210,389,522,2,1030,0,0,0,0
211,405,555,3,1026,0,0,0,0
212,437,544,3,1028,0,0,0,0
213,474,534,3,1031,0,0,0,0
214,490,531,3,1034,0,0,0,0
215,505,527,3,1040,0,0,0,0
216,521,526,3,1042,0,0,0,0
217,547,525,3,1043,0,0,0,0
218,561,543,4,1034,0,0,0,0
219,574,533,4,1028,0,0,0,0
220,587,523,4,1022,0,0,0,0
221,597,488,3,998,0,0,0,0
222,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
224,316,250,1,0,0,0,0,0
225,254,205,0,5,0,0,0,0
226,150,125,0,10,0,0,0,0
227,123,92,0,10,0,0,0,0
228,101,77,0,11,0,0,0,0
229,82,64,0,11,0,0,0,0
230,68,54,0,11,0,0,0,0
231,51,45,0,12,0,0,0,0
232,42,38,0,48,0,0,0,0
233,185,26,0,556,0,0,0,0
234,656,31,0,753,0,0,0,0
235,912,156,1,998,0,0,0,0
236,841,237,3,1007,0,0,0,0
237,750,348,3,1017,0,0,0,0
238,671,412,3,1005,0,0,0,0
239,585,444,3,926,0,0,0,0
240,512,470,3,901,0,0,0,0
241,429,491,2,885,0,0,0,0
242,382,518,2,866,0,0,0,0
243,314,494,2,908,0,0,0,0
244,268,538,1,968,0,0,0,0
245,257,583,2,1002,0,0,0,0
246,304,618,2,1067,0,0,0,0
247,319,625,2,1075,0,0,0,0
248,347,632,2,1085,0,0,0,0
249,366,640,3,1097,0,0,0,0
250,387,644,3,1106,0,0,0,0
251,407,648,3,1117,0,0,0,0
252,428,652,3,1127,0,0,0,0
253,460,657,4,1136,0,0,0,0
254,482,707,4,1129,0,0,0,0
255,504,695,4,1117,0,0,0,0
256,525,674,4,1094,0,0,0,0
257,544,637,4,1050,0,0,0,0
258,570,596,4,1012,0,0,0,0
259,581,498,3,957,0,0,0,0
260,602,460,3,969,0,0,0,0
261,610,468,3,997,0,0,0,0
262,673,474,4,1017,0,0,0,0
263,630,782,6,1180,0,0,0,0
264,628,781,6,1178,0,0,0,0
265,628,782,6,1179,0,0,0,0
266,628,781,6,1180,0,0,0,0
267,627,781,6,1175,0,0,0,0
268,627,782,6,1171,0,0,0,0
269,627,784,6,1171,0,0,0,0
270,626,786,6,1175,0,0,0,0
271,623,788,6,1179,0,0,0,0
272,621,788,6,1178,0,0,0,0
273,619,787,6,1176,0,0,0,0
274,614,788,6,1178,0,0,0,0
275,612,786,6,1179,0,0,0,0
276,608,790,6,1182,0,0,0,0
277,605,791,6,1185,0,0,0,0
278,600,784,6,1185,0,0,0,0
279,597,787,6,1186,0,0,0,0
280,593,788,6,1190,0,0,0,0
281,588,786,6,1190,0,0,0,0
282,586,786,6,1189,0,0,0,0
283,586,788,6,1194,0,0,0,0
284,586,789,6,1196,0,0,0,0
285,586,788,6,1193,0,0,0,0
286,587,787,6,1182,0,0,0,0
287,585,741,5,1088,0,0,0,0
288,579,663,5,1000,0,0,0,0
289,573,622,4,978,0,0,0,0
290,563,632,4,1053,0,0,0,0
291,556,675,5,1132,0,0,0,0
292,549,696,5,1151,0,0,0,0
293,543,704,5,1162,0,0,0,0
294,538,719,5,1168,0,0,0,0
295,532,732,5,1171,0,0,0,0
296,529,744,5,1174,0,0,0,0
297,527,752,5,1174,0,0,0,0
298,525,758,5,1174,0,0,0,0
299,524,763,5,1174,0,0,0,0
300,524,768,5,1176,0,0,0,0
301,525,776,5,1178,0,0,0,0
302,524,775,5,1182,0,0,0,0
303,525,778,5,1184,0,0,0,0
304,526,781,5,1185,0,0,0,0
305,528,782,5,1187,0,0,0,0
306,530,782,5,1191,0,0,0,0
307,536,785,5,1195,0,0,0,0
308,538,792,5,1191,0,0,0,0
309,542,792,5,1189,0,0,0,0
310,545,791,5,1190,0,0,0,0
311,548,790,5,1190,0,0,0,0
312,552,789,5,1188,0,0,0,0
313,555,788,5,1186,0,0,0,0
314,559,788,5,1189,0,0,0,0
315,566,789,6,1192,0,0,0,0
316,575,798,6,1189,0,0,0,0
317,581,795,6,1189,0,0,0,0
318,584,793,6,1189,0,0,0,0
319,589,791,6,1191,0,0,0,0
320,592,789,6,1191,0,0,0,0
321,595,789,6,1192,0,0,0,0
322,599,791,6,1193,0,0,0,0
323,603,792,6,1193,0,0,0,0
324,606,799,6,1191,0,0,0,0
325,612,794,6,1192,0,0,0,0
326,617,792,6,1192,0,0,0,0
327,623,790,6,1194,0,0,0,0
328,625,790,6,1194,0,0,0,0
329,626,795,6,1193,0,0,0,0
330,627,795,6,1193,0,0,0,0
331,628,791,6,1190,0,0,0,0
332,628,779,6,1178,0,0,0,0
333,627,760,6,1145,0,0,0,0
334,626,756,6,1149,0,0,0,0
335,625,760,6,1167,0,0,0,0
336,623,772,6,1188,0,0,0,0
337,623,775,6,1188,0,0,0,0
338,622,779,6,1191,0,0,0,0
339,623,779,6,1192,0,0,0,0
340,625,780,6,1193,0,0,0,0
341,628,780,6,1195,0,0,0,0
342,635,781,6,1199,0,0,0,0
343,644,781,6,1204,0,0,0,0
344,677,785,7,1209,0,0,0,0
345,712,802,7,1214,0,0,0,0
346,757,796,8,1224,0,0,0,0
347,786,791,8,1235,0,0,0,0
348,799,788,8,1239,0,0,0,0
349,812,790,8,1245,0,0,0,0
350,830,791,8,1250,0,0,0,0
351,844,820,9,1236,0,0,0,0
352,857,817,9,1232,0,0,0,0
353,872,811,9,1231,0,0,0,0
354,886,805,9,1232,0,0,0,0
355,908,799,9,1234,0,0,0,0
356,922,794,9,1233,0,0,0,0
357,938,791,10,1241,0,0,0,0
358,954,792,10,1241,0,0,0,0
359,968,793,10,1246,0,0,0,0
360,987,812,10,1232,0,0,0,0
361,995,739,9,1123,0,0,0,0
362,1002,665,9,1059,0,0,0,0
363,1005,588,8,1013,0,0,0,0
364,1005,518,7,988,0,0,0,0
365,994,448,5,969,0,0,0,0
366,984,382,5,963,0,0,0,0
367,978,399,5,992,0,0,0,0
368,968,439,5,1045,0,0,0,0
369,960,479,6,1108,0,0,0,0
370,948,532,7,1161,0,0,0,0
371,942,590,7,1197,0,0,0,0
372,938,619,7,1203,0,0,0,0
373,932,641,8,1205,0,0,0,0
374,926,627,7,1145,0,0,0,0
375,894,465,5,997,0,0,0,0
376,882,421,5,978,0,0,0,0
377,867,385,4,972,0,0,0,0
378,853,371,4,973,0,0,0,0
379,833,376,4,987,0,0,0,0
380,820,398,4,1025,0,0,0,0
381,806,417,4,1041,0,0,0,0
382,795,435,4,1048,0,0,0,0
383,786,452,4,1057,0,0,0,0
384,777,470,5,1068,0,0,0,0
385,773,506,5,1087,0,0,0,0
386,771,512,5,1098,0,0,0,0
387,770,532,5,1104,0,0,0,0
388,770,546,5,1109,0,0,0,0
389,773,555,5,1108,0,0,0,0
390,777,561,5,1106,0,0,0,0
391,779,543,5,1072,0,0,0,0
392,782,520,5,1046,0,0,0,0
393,784,493,5,1023,0,0,0,0
394,784,451,4,995,0,0,0,0
395,781,388,4,970,0,0,0,0
396,779,358,3,964,0,0,0,0
397,774,339,3,962,0,0,0,0
398,771,339,3,973,0,0,0,0
399,766,348,3,988,0,0,0,0
400,761,354,3,998,0,0,0,0
401,756,332,3,977,0,0,0,0
402,734,261,2,943,0,0,0,0
403,732,239,2,953,0,0,0,0
404,732,267,2,969,0,0,0,0
405,731,297,2,990,0,0,0,0
406,731,330,3,1015,0,0,0,0
407,732,360,3,1030,0,0,0,0
408,737,393,3,1040,0,0,0,0
409,742,414,4,1043,0,0,0,0
410,768,449,4,1039,0,0,0,0
411,779,467,4,1046,0,0,0,0
412,792,481,5,1061,0,0,0,0
413,803,497,5,1073,0,0,0,0
414,845,528,6,1081,0,0,0,0
415,861,534,6,1078,0,0,0,0
416,890,541,6,1060,0,0,0,0
417,940,477,6,1024,0,0,0,0
418,948,481,6,1041,0,0,0,0
419,955,484,6,1049,0,0,0,0
420,961,497,6,1057,0,0,0,0
421,967,503,6,1064,0,0,0,0
422,973,518,6,1068,0,0,0,0
423,977,524,6,1075,0,0,0,0
424,985,529,7,1082,0,0,0,0
425,997,532,7,1085,0,0,0,0
426,1003,519,7,1072,0,0,0,0
427,976,298,3,960,0,0,0,0
428,967,302,3,972,0,0,0,0
429,957,313,4,984,0,0,0,0
430,949,322,4,991,0,0,0,0
431,840,323,3,997,0,0,0,0
432,827,341,3,1004,0,0,0,0
433,815,362,3,1008,0,0,0,0
434,805,383,4,1013,0,0,0,0
435,795,402,4,1015,0,0,0,0
436,787,415,4,1026,0,0,0,0
437,777,438,4,1033,0,0,0,0
438,775,446,4,1036,0,0,0,0
439,776,453,4,1031,0,0,0,0
440,777,459,4,1027,0,0,0,0
441,779,460,4,1023,0,0,0,0
442,779,439,4,1002,0,0,0,0
443,779,407,4,970,0,0,0,0
444,776,378,3,953,0,0,0,0
445,775,358,3,949,0,0,0,0
446,771,354,3,955,0,0,0,0
447,764,374,3,978,0,0,0,0
448,753,387,3,971,0,0,0,0
449,744,359,3,937,0,0,0,0
450,739,352,3,934,0,0,0,0
451,732,359,3,944,0,0,0,0
452,725,382,3,969,0,0,0,0
453,718,402,3,984,0,0,0,0
454,711,427,4,1000,0,0,0,0
455,706,450,4,1012,0,0,0,0
456,700,472,4,1022,0,0,0,0
457,697,500,4,1025,0,0,0,0
458,695,514,4,1028,0,0,0,0
459,693,520,4,1032,0,0,0,0
460,692,530,4,1034,0,0,0,0
461,690,536,5,1032,0,0,0,0
462,688,542,5,1031,0,0,0,0
463,688,546,5,1033,0,0,0,0
464,687,552,5,1036,0,0,0,0
465,686,560,5,1045,0,0,0,0
466,685,573,5,1056,0,0,0,0
467,686,597,5,1080,0,0,0,0
468,687,611,5,1095,0,0,0,0
469,689,626,5,1106,0,0,0,0
470,693,637,6,1113,0,0,0,0
471,698,647,6,1116,0,0,0,0
472,701,657,6,1120,0,0,0,0
473,704,662,6,1123,0,0,0,0
474,707,669,6,1126,0,0,0,0
475,710,675,6,1126,0,0,0,0
476,716,681,6,1127,0,0,0,0
477,720,696,6,1133,0,0,0,0
478,723,700,6,1133,0,0,0,0
479,728,703,6,1136,0,0,0,0
480,732,707,7,1141,0,0,0,0
481,736,711,7,1149,0,0,0,0
482,741,715,7,1154,0,0,0,0
483,748,719,7,1156,0,0,0,0
484,756,723,7,1160,0,0,0,0
485,770,737,7,1159,0,0,0,0
486,780,738,7,1160,0,0,0,0
487,790,736,7,1159,0,0,0,0
488,801,731,7,1155,0,0,0,0
489,812,726,8,1153,0,0,0,0
490,827,721,8,1149,0,0,0,0
491,837,710,8,1135,0,0,0,0
492,845,698,8,1114,0,0,0,0
493,851,686,7,1104,0,0,0,0
494,858,689,8,1099,0,0,0,0
495,864,679,7,1094,0,0,0,0
496,865,666,7,1094,0,0,0,0
497,866,660,7,1096,0,0,0,0
498,865,657,7,1100,0,0,0,0
499,865,659,7,1109,0,0,0,0
500,864,662,7,1117,0,0,0,0
501,862,667,7,1121,0,0,0,0
502,856,646,7,1075,0,0,0,0
503,845,613,7,1048,0,0,0,0
504,842,619,7,1074,0,0,0,0
505,838,627,7,1094,0,0,0,0
506,833,635,7,1101,0,0,0,0
507,829,640,7,1106,0,0,0,0
508,826,647,7,1109,0,0,0,0
509,824,655,7,1109,0,0,0,0
510,823,656,7,1110,0,0,0,0
511,824,662,7,1114,0,0,0,0
512,826,662,7,1113,0,0,0,0
513,827,663,7,1116,0,0,0,0
514,829,661,7,1113,0,0,0,0
515,832,662,7,1113,0,0,0,0
516,840,666,7,1107,0,0,0,0
517,842,646,7,1073,0,0,0,0
518,841,610,6,1033,0,0,0,0
519,821,569,6,1031,0,0,0,0
520,807,569,6,1061,0,0,0,0
521,794,582,6,1090,0,0,0,0
522,784,598,6,1117,0,0,0,0
523,777,614,6,1133,0,0,0,0
524,766,638,6,1149,0,0,0,0
525,761,646,6,1148,0,0,0,0
526,756,653,6,1151,0,0,0,0
527,755,669,6,1175,0,0,0,0
528,753,689,7,1198,0,0,0,0
529,751,716,7,1215,0,0,0,0
530,747,731,7,1219,0,0,0,0
531,740,743,7,1227,0,0,0,0
532,725,759,7,1223,0,0,0,0
533,720,766,7,1217,0,0,0,0
534,717,769,7,1212,0,0,0,0
535,714,774,7,1210,0,0,0,0
536,711,776,7,1210,0,0,0,0
537,708,781,7,1213,0,0,0,0
538,705,784,7,1210,0,0,0,0
539,702,786,7,1211,0,0,0,0
540,699,785,7,1207,0,0,0,0
541,695,787,7,1206,0,0,0,0
542,693,787,7,1204,0,0,0,0
543,689,786,7,1202,0,0,0,0
544,686,786,7,1199,0,0,0,0
545,682,785,7,1200,0,0,0,0
546,672,788,7,1200,0,0,0,0
547,669,790,7,1198,0,0,0,0
548,661,785,7,1199,0,0,0,0
549,660,785,7,1199,0,0,0,0
550,659,785,7,1198,0,0,0,0
551,688,790,7,1194,0,0,0,0
552,1052,609,8,1200,0,0,0,0
553,1069,666,9,1215,0,0,0,0
554,1078,696,10,1220,0,0,0,0
555,1091,715,10,1223,0,0,0,0
556,1104,730,10,1226,0,0,0,0
557,1120,744,11,1229,0,0,0,0
558,1140,784,12,1225,0,0,0,0
559,1155,786,12,1222,0,0,0,0
560,1171,785,12,1225,0,0,0,0
561,1185,783,12,1228,0,0,0,0
562,1195,744,12,1161,0,0,0,0
563,1202,686,10,1095,0,0,0,0
564,1206,686,11,1147,0,0,0,0
565,1207,706,11,1196,0,0,0,0
566,1211,739,12,1234,0,0,0,0
567,1220,750,12,1237,0,0,0,0
568,1229,756,12,1237,0,0,0,0
569,1239,759,12,1244,0,0,0,0
570,1254,760,12,1246,0,0,0,0
571,1277,762,13,1243,0,0,0,0
572,1338,778,14,1240,0,0,0,0
573,1358,783,14,1245,0,0,0,0
574,1378,818,15,1236,0,0,0,0
575,1396,814,15,1233,0,0,0,0
576,1419,805,15,1228,0,0,0,0
577,1452,617,12,1045,0,0,0,0
578,1457,574,11,1028,0,0,0,0
579,1462,565,11,1047,0,0,0,0
580,1467,615,12,1156,0,0,0,0
581,1470,636,12,1180,0,0,0,0
582,1468,596,11,1129,0,0,0,0
583,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
586,522,204,1,0,0,0,0,0
587,316,81,0,9,0,0,0,0
588,213,50,0,11,0,0,0,0
589,174,38,0,12,0,0,0,0
590,132,29,0,12,0,0,0,0
591,108,19,0,12,0,0,0,0
592,74,9,0,13,0,0,0,0
593,253,6,0,474,0,0,0,0
594,1075,6,0,639,0,0,0,0
595,1519,10,0,787,0,0,0,0
596,1718,14,0,1,0,0,0,0
597,1683,12,0,0,0,0,0,0
598,1336,18,0,422,0,0,0,0
599,331,16,0,661,0,0,0,0
600,349,12,0,819,0,0,0,0
601,736,84,0,1017,0,0,0,0
602,625,316,2,1114,0,0,0,0
603,411,466,2,1082,0,0,0,0
604,296,556,2,1067,0,0,0,0
605,196,598,1,1036,0,0,0,0
606,113,632,0,1031,0,0,0,0
607,44,661,0,1015,0,0,0,0
608,33,684,0,1013,0,0,0,0
609,77,711,0,1007,0,0,0,0
610,113,726,1,1002,0,0,0,0
611,142,738,1,1026,0,0,0,0
612,221,729,2,1137,0,0,0,0
613,237,739,2,1146,0,0,0,0
614,253,749,2,1151,0,0,0,0
615,266,756,2,1155,0,0,0,0
616,285,762,2,1162,0,0,0,0
617,297,770,3,1167,0,0,0,0
618,309,774,3,1176,0,0,0,0
619,321,778,3,1179,0,0,0,0
620,332,780,3,1183,0,0,0,0
621,350,782,3,1189,0,0,0,0
622,360,783,3,1197,0,0,0,0
623,372,784,3,1201,0,0,0,0
624,383,785,4,1205,0,0,0,0
625,393,786,4,1211,0,0,0,0
626,408,788,4,1214,0,0,0,0
627,428,816,4,1211,0,0,0,0
628,439,811,4,1209,0,0,0,0
629,449,806,4,1211,0,0,0,0
630,466,803,5,1213,0,0,0,0
631,476,798,5,1219,0,0,0,0
632,486,796,5,1223,0,0,0,0
633,495,796,5,1227,0,0,0,0
634,506,796,5,1233,0,0,0,0
635,521,795,5,1234,0,0,0,0
636,532,822,5,1224,0,0,0,0
637,544,815,5,1219,0,0,0,0
638,555,810,6,1218,0,0,0,0
639,565,804,6,1216,0,0,0,0
640,626,796,6,1231,0,0,0,0
641,653,814,7,1221,0,0,0,0
642,692,793,7,1208,0,0,0,0
643,722,788,7,1211,0,0,0,0
644,785,784,8,1224,0,0,0,0
645,801,750,8,1138,0,0,0,0
646,894,628,7,1117,0,0,0,0
647,942,656,8,1128,0,0,0,0
648,943,735,9,1178,0,0,0,0
649,221,771,2,1096,0,0,0,0
650,211,775,2,1094,0,0,0,0
651,196,777,2,1090,0,0,0,0
652,186,781,1,1081,0,0,0,0
653,176,783,1,1077,0,0,0,0
654,167,784,1,1069,0,0,0,0
655,138,684,1,907,0,0,0,0
656,124,645,1,816,0,0,0,0
657,114,668,1,949,0,0,0,0
658,105,690,0,1010,0,0,0,0
659,98,709,0,1029,0,0,0,0
660,88,724,0,1048,0,0,0,0
661,83,743,0,1050,0,0,0,0
662,80,752,0,1037,0,0,0,0
663,76,758,0,1047,0,0,0,0
664,70,756,0,1085,0,0,0,0
665,70,764,0,1092,0,0,0,0
666,69,770,0,1083,0,0,0,0
667,68,775,0,1086,0,0,0,0
668,68,779,0,1077,0,0,0,0
669,68,780,0,1074,0,0,0,0
670,67,771,0,1080,0,0,0,0
671,67,773,0,1075,0,0,0,0
672,67,776,0,1077,0,0,0,0
673,67,776,0,1059,0,0,0,0
674,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0
679,19,213,0,2,0,0,0,0
680,12,145,0,1,0,0,0,0
681,8,91,0,1,0,0,0,0
682,7,76,0,0,0,0,0,0
683,5,63,0,0,0,0,0,0
684,4,52,0,0,0,0,0,0
685,3,59,0,0,0,0,0,0
686,70,59,0,374,0,0,0,0
687,169,192,0,614,0,0,0,0
688,193,302,0,694,0,0,0,0
689,161,487,1,0,0,0,0,0
690,143,543,1,422,0,0,0,0
691,127,589,0,-746,0,0,0,0
692,114,625,0,976,0,0,0,0
693,98,506,0,1046,0,0,0,0
694,92,583,0,1077,0,0,0,0
695,87,619,0,1069,0,0,0,0
696,83,651,0,1057,0,0,0,0
697,80,677,0,1051,0,0,0,0
698,75,699,0,1025,0,0,0,0
699,73,723,0,1010,0,0,0,0
700,70,735,0,988,0,0,0,0
701,69,744,0,975,0,0,0,0
702,68,688,0,1023,0,0,0,0
703,70,705,0,1045,0,0,0,0
704,72,728,0,1057,0,0,0,0
705,76,748,0,1061,0,0,0,0
706,78,755,0,1066,0,0,0,0
707,83,762,0,1068,0,0,0,0
708,88,769,0,1073,0,0,0,0
709,100,780,1,1097,0,0,0,0
710,108,782,1,1107,0,0,0,0
711,121,782,1,1114,0,0,0,0
712,131,784,1,1128,0,0,0,0
713,142,785,1,1135,0,0,0,0
714,154,785,1,1141,0,0,0,0
715,167,786,1,1150,0,0,0,0
716,186,787,1,1157,0,0,0,0
717,198,788,2,1168,0,0,0,0
718,211,837,2,1157,0,0,0,0
719,252,817,2,1168,0,0,0,0
720,266,810,2,1172,0,0,0,0
721,281,805,3,1177,0,0,0,0
722,297,802,3,1188,0,0,0,0
723,314,800,3,1190,0,0,0,0
724,339,799,3,1197,0,0,0,0
725,354,797,3,1189,0,0,0,0
726,370,853,4,1184,0,0,0,0
727,388,841,4,1183,0,0,0,0
728,405,830,4,1184,0,0,0,0
729,428,821,4,1191,0,0,0,0
730,444,812,4,1198,0,0,0,0
731,460,808,5,1201,0,0,0,0
732,475,805,5,1206,0,0,0,0
733,491,804,5,1212,0,0,0,0
734,516,803,5,1214,0,0,0,0
735,531,852,6,1196,0,0,0,0
736,561,830,6,1197,0,0,0,0
737,577,820,6,1200,0,0,0,0
738,599,815,6,1206,0,0,0,0
739,614,808,6,1207,0,0,0,0
740,629,803,6,1203,0,0,0,0
741,643,799,6,1203,0,0,0,0
742,658,797,7,1210,0,0,0,0
743,683,834,7,1202,0,0,0,0
