index,date,SLACE_1,SLAVE_2,SLAVE_3,SLAVE_4,1,2,3,4
91,1765823981071,0,0,0,0,0,0,0,0
92,1765823981571,0,0,0,0,0,0,0,0
93,1765823981788,0,0,0,0,0,0,0,0
94,1765823981854,0,0,0,0,0,0,0,0
95,1765823982505,0,0,0,0,0,0,0,0
96,1765823982788,0,0,0,0,0,0,0,0
97,1765823983738,0,0,0,0,0,0,0,0
98,1765823983972,0,0,0,0,0,0,0,0
99,1765823984171,0,0,0,0,0,0,0,0
100,1765823984488,0,0,0,0,0,0,0,0
101,1765823985021,0,0,0,0,0,0,0,0
102,1765823985720,0,0,0,0,0,0,0,0
103,1765823986671,0,0,0,0,0,0,0,0
104,1765823987020,0,0,0,0,0,0,0,0
105,1765823987304,0,0,0,0,0,0,0,0
106,1765823987821,0,0,0,0,0,0,0,0
107,1765823988038,0,0,0,0,0,0,0,0
108,1765823988721,0,0,0,0,0,0,0,0
109,1765823989605,0,0,0,0,0,0,0,0
110,1765823989755,0,0,0,0,0,0,0,0
111,1765823990987,0,0,0,0,0,0,0,0
112,1765823991471,0,0,0,0,0,0,0,0
113,1765823991855,0,0,0,0,0,0,0,0
114,1765823992171,0,0,0,0,0,0,0,0
115,1765823992372,0,0,0,0,0,0,0,0
116,1765823993054,0,0,0,0,0,0,0,0
117,1765823993254,0,0,0,0,0,0,0,0
118,1765823994153,0,0,0,0,0,0,0,0
119,1765823994871,0,0,0,0,0,0,0,0
120,1765823995754,0,0,0,0,0,0,0,0
121,1765823995938,0,0,0,0,0,0,0,0
122,1765823996888,0,0,0,0,0,0,0,0
123,1765823997371,0,0,0,0,0,0,0,0
124,1765823997921,0,0,0,0,0,0,0,0
125,1765823998721,0,0,0,0,0,0,0,0
126,1765823999187,0,0,0,0,0,0,0,0
127,1765823999388,0,0,0,0,0,0,0,0
128,1765824000087,0,0,0,0,0,0,0,0
129,1765824000971,0,0,0,0,0,0,0,0
130,1765824001121,0,0,0,0,0,0,0,0
131,1765824002554,0,0,0,0,0,0,0,0
132,1765824004004,0,0,0,0,0,0,0,0
133,1765824004123,0,0,0,0,0,0,0,0
134,1765824004838,0,0,0,0,0,0,0,0
135,1765824005704,0,0,0,0,0,0,0,0
136,1765824005837,0,0,0,0,0,0,0,0
137,1765824006373,0,0,0,0,0,0,0,0
138,1765824165735,0,0,0,0,0,0,0,0
139,1765824165935,0,0,0,0,0,0,0,0
140,1765824166152,0,0,0,0,0,0,0,0
141,1765824166452,0,0,0,0,0,0,0,0
142,1765824167052,0,0,0,0,0,0,0,0
143,1765824167535,0,0,0,0,0,0,0,0
144,1765824167952,0,0,0,0,0,0,0,0
145,1765824168368,0,0,0,0,0,0,0,0
146,1765824168785,0,0,0,0,0,0,0,0
147,1765824169202,0,0,0,0,0,0,0,0
148,1765824169369,0,0,0,0,0,0,0,0
149,1765824169552,0,0,0,0,0,0,0,0
150,1765824170285,0,0,0,0,0,0,0,0
151,1765824171502,0,0,0,0,0,0,0,0
152,1765824172235,0,0,0,0,0,0,0,0
153,1765824174102,0,0,0,0,0,0,0,0
154,1765824175135,0,0,0,0,0,0,0,0
155,1765824176052,0,0,0,0,0,0,0,0
156,1765824176252,0,0,0,0,0,0,0,0
157,1765824176452,0,0,0,0,0,0,0,0
158,1765824176935,0,0,0,0,0,0,0,0
159,1765824177218,0,0,0,0,0,0,0,0
160,1765824178185,0,0,0,0,0,0,0,0
161,1765824179118,0,0,0,0,0,0,0,0
162,1765824179385,0,0,0,0,0,0,0,0
163,1765824179901,0,0,0,0,0,0,0,0
164,1765824180868,0,0,0,0,0,0,0,0
165,1765824181069,0,0,0,0,0,0,0,0
166,1765824181518,0,0,0,0,0,0,0,0
167,1765824182352,0,0,0,0,0,0,0,0
168,1765824183202,0,0,0,0,0,0,0,0
169,1765824184119,0,0,0,0,0,0,0,0
170,1765824184752,0,0,0,0,0,0,0,0
171,1765824184952,0,0,0,0,0,0,0,0
172,1765824185085,0,0,0,0,0,0,0,0
173,1765824185461,0,0,0,0,0,0,0,0
174,1765824185551,0,0,0,0,0,0,0,0
175,1765824186751,0,0,0,0,0,0,0,0
176,1765824186918,0,0,0,0,0,0,0,0
177,1765824187119,0,0,0,0,0,0,0,0
178,1765824187752,0,0,0,0,0,0,0,0
179,1765824187802,0,0,0,0,0,0,0,0
180,1765824188518,0,0,0,0,0,0,0,0
181,1765824189268,0,0,0,0,0,0,0,0
182,1765824190268,0,0,0,0,0,0,0,0
183,1765824190968,0,0,0,0,0,0,0,0
184,1765824191518,0,0,0,0,0,0,0,0
185,1765824191818,0,0,0,0,0,0,0,0
186,1765824192002,0,0,0,0,0,0,0,0
187,1765824192535,0,0,0,0,0,0,0,0
188,1765824192751,0,0,0,0,0,0,0,0
189,1765824192868,0,0,0,0,0,0,0,0
190,1765824193602,0,0,0,0,0,0,0,0
191,1765824193935,0,0,0,0,0,0,0,0
192,1765824194502,0,0,0,0,0,0,0,0
193,1765824195001,0,0,0,0,0,0,0,0
194,1765824196001,0,0,0,0,0,0,0,0
195,1765824196717,0,0,0,0,0,0,0,0
196,1765824197285,0,0,0,0,0,0,0,0
197,1765824197585,0,0,0,0,0,0,0,0
198,1765824198770,0,0,0,0,0,0,0,0
199,1765824199069,0,0,0,0,0,0,0,0
200,1765824199752,0,0,0,0,0,0,0,0
201,1765824392682,0,0,0,0,0,0,0,0
202,1765824393033,0,0,0,0,0,0,0,0
203,1765824393201,0,0,0,0,0,0,0,0
204,1765824393949,0,0,0,0,0,0,0,0
205,1765824394449,0,0,0,0,0,0,0,0
206,1765824395616,0,0,0,0,0,0,0,0
207,1765824396082,0,0,0,0,0,0,0,0
208,1765824396732,0,0,0,0,0,0,0,0
209,1765824396932,0,0,0,0,0,0,0,0
210,1765824397066,0,0,0,0,0,0,0,0
211,1765824397599,0,0,0,0,0,0,0,0
212,1765824398882,0,0,0,0,0,0,0,0
213,1765824399399,0,0,0,0,0,0,0,0
214,1765824400332,0,0,0,0,0,0,0,0
215,1765824400415,0,0,0,0,0,0,0,0
216,1765824400649,0,0,0,0,0,0,0,0
217,1765824401632,0,0,0,0,0,0,0,0
218,1765824402166,0,0,0,0,0,0,0,0
219,1765824402415,0,0,0,0,0,0,0,0
220,1765824403099,0,0,0,0,0,0,0,0
221,1765824403949,0,0,0,0,0,0,0,0
222,1765824404347,0,0,0,0,0,0,0,0
223,1765824404598,0,0,0,0,0,0,0,0
224,1765824405631,0,0,0,0,0,0,0,0
225,1765824405731,0,0,0,0,0,0,0,0
226,1765824406583,0,0,0,0,0,0,0,0
227,1765824406781,0,0,0,0,0,0,0,0
228,1765824408132,0,0,0,0,0,0,0,0
229,1765824408416,0,0,0,0,0,0,0,0
230,1765824408932,0,0,0,0,0,0,0,0
231,1765824409165,0,0,0,0,0,0,0,0
232,1765824409366,0,0,0,0,0,0,0,0
233,1765824409832,0,0,0,0,0,0,0,0
234,1765824410182,0,0,0,0,0,0,0,0
235,1765824410416,0,0,0,0,0,0,0,0
236,1765824411365,0,0,0,0,0,0,0,0
237,1765824411632,0,0,0,0,0,0,0,0
238,1765824412299,0,0,0,0,0,0,0,0
239,1765824413314,0,0,0,0,0,0,0,0
240,1765824414147,0,0,0,0,0,0,0,0
241,1765824414364,0,0,0,0,0,0,0,0
242,1765824414815,0,0,0,0,0,0,0,0
243,1765824415065,0,0,0,0,0,0,0,0
244,1765824416748,0,0,0,0,0,0,0,0
245,1765824418232,0,0,0,0,0,0,0,0
246,1765824418898,0,0,0,0,0,0,0,0
247,1765824419732,0,0,0,0,0,0,0,0
248,1765824420232,0,0,0,0,0,0,0,0
249,1765824420701,0,0,0,0,0,0,0,0
250,1765824421231,0,0,0,0,0,0,0,0
251,1765824421432,0,0,0,0,0,0,0,0
252,1765824422124,0,0,0,0,0,0,0,0
253,1765824422434,0,0,0,0,0,0,0,0
254,1765824422532,0,0,0,0,0,0,0,0
255,1765824422732,0,0,0,0,0,0,0,0
256,1765824422882,0,0,0,0,0,0,0,0
257,1765824641496,0,0,0,0,0,0,0,0
258,1765824641696,0,0,0,0,0,0,0,0
259,1765824642013,0,0,0,0,0,0,0,0
260,1765824644180,0,0,0,0,0,0,0,0
261,1765824644580,0,0,0,0,0,0,0,0
262,1765824644896,0,0,0,0,0,0,0,0
263,1765824645129,0,0,0,0,0,0,0,0
264,1765824645761,0,0,0,0,0,0,0,0
265,1765824646479,0,0,0,0,0,0,0,0
266,1765824647163,0,0,0,0,0,0,0,0
267,1765824647496,0,0,0,0,0,0,0,0
268,1765824647713,0,0,0,0,0,0,0,0
269,1765824647896,0,0,0,0,0,0,0,0
270,1765824648429,0,0,0,0,0,0,0,0
271,1765824649212,0,0,0,0,0,0,0,0
272,1765824649428,0,0,0,0,0,0,0,0
273,1765824649979,0,0,0,0,0,0,0,0
274,1765824650446,0,0,0,0,0,0,0,0
275,1765824650630,0,0,0,0,0,0,0,0
276,1765824650829,0,0,0,0,0,0,0,0
277,1765824651595,0,0,0,0,0,0,0,0
278,1765824652078,0,0,0,0,0,0,0,0
279,1765824652230,0,0,0,0,0,0,0,0
280,1765824652263,0,0,0,0,0,0,0,0
281,1765824653413,0,0,0,0,0,0,0,0
282,1765824653644,0,0,0,0,0,0,0,0
283,1765824654112,0,0,0,0,0,0,0,0
284,1765824655879,0,0,0,0,0,0,0,0
285,1765824656135,0,0,0,0,0,0,0,0
286,1765824657346,0,0,0,0,0,0,0,0
287,1765824657446,0,0,0,0,0,0,0,0
288,1765824657678,0,0,0,0,0,0,0,0
289,1765824658312,0,0,0,0,0,0,0,0
290,1765824658796,0,0,0,0,0,0,0,0
291,1765824659196,0,0,0,0,0,0,0,0
292,1765824659346,0,0,0,0,0,0,0,0
293,1765824659663,0,0,0,0,0,0,0,0
294,1765824659846,0,0,0,0,0,0,0,0
295,1765824660129,0,0,0,0,0,0,0,0
296,1765824660246,0,0,0,0,0,0,0,0
297,1765824661162,0,0,0,0,0,0,0,0
298,1765824661846,0,0,0,0,0,0,0,0
299,1765824661979,0,0,0,0,0,0,0,0
300,1765824662295,0,0,0,0,0,0,0,0
301,1765824662295,0,0,0,0,0,0,0,0
302,1765824662461,0,0,0,0,0,0,0,0
303,1765824662745,0,0,0,0,0,0,0,0
304,1765824663329,0,0,0,0,0,0,0,0
305,1765824663779,0,0,0,0,0,0,0,0
306,1765824664196,0,0,0,0,0,0,0,0
307,1765824664261,0,0,0,0,0,0,0,0
308,1765824664546,0,0,0,0,0,0,0,0
309,1765824665129,0,0,0,0,0,0,0,0
310,1765824665545,0,0,0,0,0,0,0,0
311,1765824665746,0,0,0,0,0,0,0,0
312,1765824666479,0,0,0,0,0,0,0,0
313,1765824667379,0,0,0,0,0,0,0,0
314,1765824668011,0,0,0,0,0,0,0,0
315,1765824668329,0,0,0,0,0,0,0,0
316,1765824668429,0,0,0,0,0,0,0,0
317,1765824668979,0,0,0,0,0,0,0,0
318,1765824669279,0,0,0,0,0,0,0,0
319,1765824670145,0,0,0,0,0,0,0,0
320,1765824670346,0,0,0,0,0,0,0,0
321,1765824671479,0,0,0,0,0,0,0,0
322,1765824671945,0,0,0,0,0,0,0,0
323,1765824672446,0,0,0,0,0,0,0,0
324,1765824673762,0,0,0,0,0,0,0,0
325,1765824673962,0,0,0,0,0,0,0,0
326,1765824675845,0,0,0,0,0,0,0,0
327,1765824676745,0,0,0,0,0,0,0,0
328,1765824677612,0,0,0,0,0,0,0,0
329,1765824678512,0,0,0,0,0,0,0,0
330,1765824678846,0,0,0,0,0,0,0,0
331,1765824679096,0,0,0,0,0,0,0,0
332,1765824679846,0,0,0,0,0,0,0,0
333,1765824680712,0,0,0,0,0,0,0,0
334,1765824680762,0,0,0,0,0,0,0,0
335,1765824680962,0,0,0,0,0,0,0,0
336,1765824681096,0,0,0,0,0,0,0,0
337,1765824682462,0,0,0,0,0,0,0,0
338,1765824682912,0,0,0,0,0,0,0,0
339,1765824683929,0,0,0,0,0,0,0,0
340,1765824685246,0,0,0,0,0,0,0,0
341,1765824685512,0,0,0,0,0,0,0,0
342,1765824685929,0,0,0,0,0,0,0,0
343,1765824686078,0,0,0,0,0,0,0,0
344,1765824686795,0,0,0,0,0,0,0,0
345,1765824687262,0,0,0,0,0,0,0,0
346,1765824687429,0,0,0,0,0,0,0,0
347,1765824687662,0,0,0,0,0,0,0,0
348,1765824687846,0,0,0,0,0,0,0,0
349,1765824688296,0,0,0,0,0,0,0,0
350,1765824688979,0,0,0,0,0,0,0,0
351,1765824689429,0,0,0,0,0,0,0,0
352,1765824689779,0,0,0,0,0,0,0,0
353,1765824690495,0,0,0,0,0,0,0,0
354,1765824690896,0,0,0,0,0,0,0,0
355,1765824693279,0,0,0,0,0,0,0,0
356,1765824693878,0,0,0,0,0,0,0,0
357,1765824698345,0,0,0,0,0,0,0,0
358,1765824698862,0,0,0,0,0,0,0,0
359,1765824698895,0,0,0,0,0,0,0,0
360,1765824699762,0,0,0,0,0,0,0,0
361,1765824700012,0,0,0,0,0,0,0,0
362,1765824700712,0,0,0,0,0,0,0,0
363,1765824700978,0,0,0,0,0,0,0,0
364,1765824701329,0,0,0,0,0,0,0,0
365,1765824701829,0,0,0,0,0,0,0,0
366,1765824702261,0,0,0,0,0,0,0,0
367,1765824702695,0,0,0,0,0,0,0,0
368,1765824703445,0,0,0,0,0,0,0,0
369,1765824704229,0,0,0,0,0,0,0,0
370,1765824704828,0,0,0,0,0,0,0,0
