timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,LEFT_MOTOR_RPM,RIGHT_MOTOR_RPM
1765219410075,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012565999999999999,-0.031293,0.9928359999999999,-0.7000000000000001,0.35000000000000003,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905049,0.0,0.0
1765219410086,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012565999999999999,-0.031293,0.9928359999999999,-0.7000000000000001,0.35000000000000003,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905060,0.0,0.0
1765219410133,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012565999999999999,-0.031293,0.9928359999999999,-0.7000000000000001,0.35000000000000003,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905107,0.0,0.0
1765219410166,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011712,-0.031354,0.992958,-0.7000000000000001,0.35000000000000003,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905140,0.0,0.0
1765219410199,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011712,-0.031354,0.992958,-0.7000000000000001,0.35000000000000003,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905173,0.0,0.0
1765219410233,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011712,-0.031354,0.992958,-0.6300000000000001,0.42000000000000004,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905207,0.0,0.0
1765219410316,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013908,-0.03111,0.993568,-0.7000000000000001,0.49000000000000005,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905290,0.0,0.0
1765219410350,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013908,-0.03111,0.993568,-0.7000000000000001,0.49000000000000005,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905324,0.0,0.0
1765219410367,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013908,-0.03111,0.993568,-0.7000000000000001,0.49000000000000005,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905341,0.0,0.0
1765219410383,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013908,-0.03111,0.993568,-0.7000000000000001,0.49000000000000005,0.0,3.31,3.32,3.31,3.3,3.31,3.31,3.31,3.32,3.32,3.33,3.32,3.32,3.31,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.33,3.32,3.32,3.33,3.3,79.5,-1.0,1.0,0.0,1.0,1.0,905357,0.0,0.0
