index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1768830687889,0,0,0,0,0,0,0,0
1,1768830687972,0,0,0,0,0,0,0,0
2,1768830688339,0,0,0,0,0,0,0,0
3,1768830688722,0,0,0,0,0,0,0,0
4,1768830689173,0,0,0,0,0,0,0,0
5,1768830689440,0,0,0,0,0,0,0,0
6,1768830689905,0,0,0,0,0,0,0,0
7,1768830690356,0,0,0,0,0,0,0,0
8,1768830690823,0,0,0,0,0,0,0,0
9,1768830691106,0,0,0,0,0,0,0,0
10,1768830691190,0,0,0,0,0,0,0,0
11,1768830691556,0,0,0,0,0,0,0,0
12,1768830691623,0,0,0,0,0,0,0,0
13,1768830691972,0,0,0,0,0,0,0,0
14,1768830692056,0,0,0,0,0,0,0,0
15,1768830692421,0,0,0,0,0,0,0,0
16,1768830692871,0,0,0,0,0,0,0,0
17,1768830693255,0,0,0,0,0,0,0,0
18,1768830693672,0,0,0,0,0,0,0,0
19,1768830694023,0,0,0,0,0,0,0,0
20,1768830694405,0,0,0,0,0,0,0,0
21,1768830694788,0,0,0,0,0,0,0,0
22,1768830695223,0,0,0,0,0,0,0,0
23,1768830695540,0,0,0,0,0,0,0,0
24,1768830695972,0,0,0,0,0,0,0,0
25,1768830696422,0,0,0,0,0,0,0,0
26,1768830696890,0,0,0,0,0,0,0,0
27,1768830697273,0,0,0,0,0,0,0,0
28,1768830697640,0,0,0,0,0,0,0,0
29,1768830698039,0,0,0,0,0,0,0,0
30,1768830698473,0,0,0,0,0,0,0,0
31,1768830698789,0,0,0,0,0,0,0,0
32,1768830698855,0,0,0,0,0,0,0,0
33,1768830699239,0,0,0,0,0,0,0,0
34,1768830699322,0,0,0,0,0,0,0,0
35,1768830699689,0,0,0,0,0,0,0,0
36,1768830699723,0,0,0,0,0,0,0,0
37,1768830700172,0,0,0,0,0,0,0,0
38,1768830700523,0,0,0,0,0,0,0,0
39,1768830700590,0,0,0,0,0,0,0,0
40,1768830700973,0,0,0,0,0,0,0,0
41,1768830701340,0,0,0,0,0,0,0,0
42,1768830701822,0,0,0,0,0,0,0,0
43,1768830702173,0,0,0,0,0,0,0,0
44,1768830702740,0,0,0,0,0,0,0,0
45,1768830703123,0,0,0,0,0,0,0,0
46,1768830703240,0,0,0,0,0,0,0,0
47,1768830703622,0,0,0,0,0,0,0,0
48,1768830704039,0,0,0,0,0,0,0,0
49,1768830704140,0,0,0,0,0,0,0,0
50,1768830704455,0,0,0,0,0,0,0,0
51,1768830704921,0,0,0,0,0,0,0,0
52,1768830705338,0,0,0,0,0,0,0,0
53,1768830705840,0,0,0,0,0,0,0,0
54,1768830706223,0,0,0,0,0,0,0,0
55,1768830706640,0,0,0,0,0,0,0,0
56,1768830707106,0,0,0,0,0,0,0,0
57,1768830707573,0,0,0,0,0,0,0,0
58,1768830707956,0,0,0,0,0,0,0,0
59,1768830708357,0,0,0,0,0,0,0,0
60,1768830708739,0,0,0,0,0,0,0,0
61,1768830709221,0,0,0,0,0,0,0,0
62,1768830709606,0,0,0,0,0,0,0,0
